SUBSCRIPTION_ID,actual_activation
779783397,0
630468191,0
836598237,1
593138875,1
553082310,1
705098072,0
846517628,1
815692540,1
815692540,0
635718623,0
899356687,0
892836572,1
898956250,0
898987324,1
884593902,0
898970025,1
899535318,1
899535318,1
899473230,1
899473230,1
899473230,1
899473230,0
898733215,0
898819391,1
899005649,0
898816829,0
898816829,0
886296297,0
898954614,1
897917910,1
889619467,1
898858775,1
898746397,0
878289311,0
898957985,1
892789379,1
899236382,1
899236382,1
899236382,1
899236382,1
897706291,1
898855913,0
892877402,1
889240214,1
889240214,0
899437533,0
899437533,0
889875762,0
898952201,1
899338084,0
878082391,1
794418591,0
757120607,0
659834234,1
26389090,0
340192348,0
338711576,0
566428455,0
821142869,1
599423066,1
599423066,0
692374810,0
385985489,0
169787264,0
169787264,0
169787264,0
169787264,0
169787264,1
665037058,1
584080775,1
776417924,1
569810999,1
32167770,1
844042738,0
659211745,1
617408414,0
765107225,0
729127953,1
814905634,1
814905634,1
814905634,1
814905634,1
814905634,0
641302914,0
836324757,0
814292042,1
722951219,1
6201121,1
6201121,1
6201121,1
6201121,1
802659544,1
33711482,1
553081540,1
582799833,1
684374032,1
684374032,0
709193175,1
827438482,0
709432872,0
63466039,1
842572908,1
842572908,1
825749824,1
785805090,0
690508095,0
578620461,0
770368535,1
589974598,0
825279403,1
849007181,0
704195618,0
708962883,1
599767662,1
455164821,1
449154824,1
710828884,1
644655205,0
816695140,0
643695067,0
775181241,0
786877571,1
714889859,0
216580599,1
627647388,0
502140681,1
436419365,1
566203381,1
509794321,0
685814628,0
673610303,0
728055529,0
728055529,1
598252496,0
836714217,0
597862049,0
839967544,0
847517944,1
737408690,0
836329941,0
103983854,0
632402633,1
791185355,1
791185355,0
792748082,0
716275541,1
685882577,0
843027032,1
341906096,1
646477720,1
733753061,0
846247280,0
598277122,0
749613628,0
692317545,0
326845719,0
625545557,1
727532929,1
727532929,0
663330911,0
782113206,0
747250847,1
814270082,1
845551671,0
216440551,1
826454509,0
706068572,0
642164244,0
437053643,1
919437380,1
913987324,1
921350125,0
919447811,1
924202639,1
924202639,1
924202639,1
924202639,1
924202639,1
916054832,0
919450393,0
920217786,0
861153794,0
915754240,1
911240510,1
919370166,0
917990289,0
916740148,0
920585035,0
920425016,0
921347842,0
919356846,1
919347936,0
917561713,0
778084007,0
778084007,0
819247304,1
802082012,0
808785024,0
677942216,0
779397847,0
779397847,1
836547877,1
534757971,1
761942989,1
924151729,1
860709572,1
860709572,0
920296474,1
909280393,0
923910381,1
919448872,0
919448872,0
920199178,1
917756079,0
923846167,1
923105134,1
920380053,0
920070382,1
848272026,1
826285312,1
634014914,0
847625013,0
690498013,1
924264163,1
923104623,1
920332220,1
920223727,0
917606746,1
916677798,1
920633956,1
920633956,1
919768378,0
919840395,1
920105040,1
920263839,1
920589273,0
919771263,0
920565143,1
920011714,0
923928482,1
923158746,0
920269651,1
924103059,0
911135842,0
911135842,1
914161428,1
919590434,0
919777485,0
923100792,1
918080215,1
923158001,1
923916262,1
920104815,0
923152335,0
924243598,0
924243598,0
924243598,0
919391996,1
919479453,1
920502020,0
924319451,1
919466123,0
916742499,0
668329895,1
919689661,1
919689661,1
919706410,1
919936572,1
920322874,0
919885907,0
920238098,1
920078733,0
915664747,1
923819231,0
917910550,0
911246106,1
920325200,0
914032266,1
923922663,1
919496189,0
919350450,0
919593872,0
919629247,0
917831979,0
923150520,0
919356879,0
913997528,0
920177771,1
920177771,0
913991549,0
920551856,0
914158456,1
919893594,1
914037138,0
919086238,0
919086238,0
924403172,0
917722694,1
914634053,1
923923363,0
911267705,0
919954276,0
919552137,1
920315707,0
919950390,1
924231286,0
924231286,1
920283407,1
920283407,1
920283407,1
920283407,1
923919585,1
918320077,0
930816570,1
926247747,1
927635217,0
929681544,1
927563994,1
927563994,1
929376130,1
888507634,1
888507634,1
917860193,0
917860193,1
917860193,0
917869899,1
920261524,1
920261524,1
920261524,0
920261524,0
919862397,1
917696604,0
919491099,0
929394235,0
929394235,0
929349904,0
929349904,0
927622253,1
927627922,0
927486313,1
929505018,1
929543989,0
927559812,1
927463717,0
888989348,0
920062257,0
887745901,1
914056754,1
914056754,1
919496954,0
920113920,0
917947765,0
918313471,1
919659257,0
916720699,1
923087991,0
923150270,1
920285368,0
923923647,0
916708144,1
920551621,0
917696344,1
923118317,0
916712635,1
923864994,0
911182496,1
925129983,0
925086599,0
925060452,1
923879577,1
923124799,1
911240291,1
915823800,1
915823800,1
923121648,0
923121648,0
919528829,1
925062917,1
923817633,1
919628198,1
919628198,0
920550516,1
919583636,1
919583636,1
919583636,1
919350952,0
920612672,0
920511248,0
920511248,0
924773242,1
916688664,0
925270987,0
923914771,1
910475161,0
923865039,0
923865039,0
923865039,0
920475990,0
923876875,1
920517044,1
919684245,1
888551746,1
887348508,1
929449218,0
888204524,0
923157259,1
923878677,1
923878677,0
915688357,1
925048782,0
923883575,0
925103653,1
923147306,1
920588307,1
917821720,0
919850273,0
910484649,0
919753943,0
918004671,0
888076047,1
929519997,1
929424408,0
927612190,0
927622125,1
927540551,1
926106056,1
929635558,0
845076463,0
926026851,0
918010782,0
920091329,1
917957689,1
924778769,1
924778769,0
926043176,1
929527720,0
929681424,0
929604162,0
929410029,0
927459174,0
929433918,1
918304510,1
920361553,1
920319235,0
918033318,1
917791302,0
927528639,0
929381074,0
911435827,0
927595039,1
927566810,0
927560942,0
929598387,0
928686023,0
929389528,0
927277646,0
929402071,0
928713780,1
927603198,0
929482032,1
929426008,0
916704364,0
929385880,0
916131936,0
926195988,0
926195988,1
921477815,0
929675951,0
914682554,0
927436731,1
929613117,0
929348805,0
929348805,0
927679863,1
596331390,1
927826292,1
927826292,1
927826292,1
927826292,1
927826292,1
927826292,1
927826292,1
927625299,0
929420536,0
928691738,1
927726467,1
927726467,0
920494627,1
929444052,0
925967794,0
925967794,0
925967794,0
925967794,0
925967794,0
927670380,0
925203312,0
927278187,0
929680592,0
927620093,1
929418805,0
929425751,0
927577367,1
917729612,1
920611129,0
922802130,1
927611263,0
926297192,0
927304451,0
926071904,0
927617162,0
914615218,0
927523953,0
929454847,0
927547566,0
927438210,1
926213579,1
927570615,1
927570615,1
929381758,1
927542107,0
929458553,0
914765272,1
930669545,1
919922035,0
920091652,0
919760148,0
926220698,0
927280185,0
927280185,0
927750618,0
923143349,0
929349942,0
928713856,0
927641948,1
923156548,1
923123870,0
923893953,0
918039147,0
924769057,0
927254980,0
927816256,0
929539565,0
929674387,1
927791373,0
929285729,0
927296925,1
927600795,1
929379503,1
927660859,1
929337349,1
920274923,0
923093426,0
920352666,1
929563065,1
929563065,1
929563065,1
925374995,0
927778837,0
927796254,0
929620471,0
929661094,1
925183665,0
927629386,1
929496867,1
923114498,0
919569737,0
923889180,1
915721891,1
915721891,1
915721891,1
915721891,0
915721891,1
929355348,0
915755571,0
915755571,1
920410620,0
919939147,0
920245190,0
920155964,1
929497020,1
929497020,1
929497020,1
929497020,1
929497020,0
926044758,1
927407815,1
929657456,1
920084087,1
920084087,1
920084087,1
920084087,1
920084087,1
919719973,0
920617108,1
920442721,0
927554553,1
927527663,0
930668781,0
929425194,1
929536306,0
929621075,1
927552902,0
927621915,0
928697944,1
919819303,0
919747154,0
920135888,0
919595341,0
892653402,0
892653402,1
891719054,0
887758312,0
899296243,0
889973000,1
888332954,0
892666918,0
892652624,0
889246193,0
899439369,1
899278608,0
899892440,0
899310711,1
897447324,0
898775968,1
899434291,0
888380657,0
889807561,0
899112902,1
897957318,1
892629442,1
892629442,1
892629442,1
889704519,0
887926262,0
889533674,1
899300962,1
899300962,1
899123074,0
899004423,1
898237510,1
884717806,0
898955310,1
898998567,1
897538053,1
898152178,0
899388858,0
918558851,1
920229241,0
920317040,1
914595669,0
919086286,1
924856850,0
929449074,0
928688955,0
929357580,0
923907752,0
917927467,1
918066836,0
916740473,0
920254584,0
923923957,0
923929434,1
919731057,1
918060786,1
919880067,1
919880067,0
917984482,0
919809884,1
913989275,0
919878256,1
919919289,1
923937552,1
923937552,0
919381720,0
927833610,1
929356426,1
929356426,1
929356426,1
929356426,1
929356426,1
929356426,0
927627322,0
927595009,0
908250204,1
927785962,0
927724406,1
920551936,0
927566425,1
914103635,0
919086054,0
919596480,0
919386418,1
923131712,1
924939208,0
927562404,0
927562404,0
927562404,0
927562404,0
927641233,1
929394971,1
604513377,1
927816456,0
919994664,0
923100473,0
919798975,0
919794670,0
919794670,0
919794670,0
919794670,0
924316975,1
913997299,1
923904080,0
843590517,0
923936257,1
923936257,1
919832182,1
920181495,1
919900429,1
914042453,0
929383760,0
925181663,0
927639142,0
927639142,0
929488193,0
917782920,1
923927620,1
917636148,1
920382790,0
920156162,0
929389360,1
927766752,1
929673864,1
928685860,1
929413911,0
927690880,0
927761943,1
923911054,0
913901768,0
923865776,0
919402169,0
920243467,0
913964200,1
601294392,1
929576166,1
926198198,0
927453508,0
927489780,1
924937861,1
916737068,0
911267612,0
862777464,1
924568045,0
919401104,0
923137985,0
918066729,0
918066729,0
918066729,1
920091999,1
924942481,1
925128114,1
925128114,0
927412572,1
921416152,1
926237221,1
929598624,0
927755195,0
920279360,0
925337329,0
927305524,0
929580076,0
929580076,0
929580076,1
929601456,1
929601456,0
929410099,0
916749125,0
930815863,0
927824996,0
929556270,0
929416430,0
929600562,0
927586513,1
927720527,1
929443544,0
929443544,0
929443544,0
929622241,0
929353815,0
929353815,0
927641932,0
865468177,0
916736292,0
920052642,1
918252683,1
919749840,1
923878126,1
862732749,1
862732749,1
917934379,1
917934379,1
917934379,1
924768714,0
920149811,0
915917540,1
927429295,1
929665268,1
927486496,1
929371579,1
929371579,1
927539082,0
926050005,0
929557435,1
929352640,0
929352640,0
927531776,0
927531776,1
927544324,0
927651846,0
927565222,0
929339046,0
929396784,0
927467821,1
926290487,1
927551084,0
929405850,0
927767769,1
929541652,0
927728500,0
927558586,1
929455354,1
927725641,1
927725641,0
927725641,0
928687554,1
929392551,0
927629529,0
927428985,1
920561069,0
929616070,0
927795843,0
929597310,1
927611344,0
929455483,0
929542798,1
926097079,1
926198556,1
927464985,0
927487512,1
929364323,0
928704714,0
927488769,0
927488769,1
927829007,1
927829007,1
927723128,0
929667469,0
926093073,1
929640539,0
18195492,1
18195492,1
18195492,0
930820101,0
920292492,1
911253316,0
916736912,0
927449862,1
927258090,1
927757399,0
927757399,1
929363215,0
929550795,1
927266749,0
929361261,0
929553272,0
929459541,0
929681160,1
929463993,0
929682082,1
929365751,0
929450595,1
929449164,0
929613292,1
929422138,0
927677305,0
929401826,1
923103248,0
930819634,0
929416090,1
930248704,1
929428947,0
925361566,1
927627441,1
927627441,1
927627441,1
927457524,0
929426239,0
927570377,0
927790613,0
747328997,0
662606589,0
790144308,0
790144308,1
808700747,0
787851168,0
812591744,1
772673850,1
635313391,0
754327835,1
784443190,1
605202768,0
659245030,0
423222088,1
577390182,1
802108665,1
802108665,0
825612112,0
710790764,1
577247295,1
776677058,0
792692129,1
767360197,0
851106904,1
746217798,0
673806635,0
830062119,0
770659128,0
80324525,1
606526606,1
555585103,0
80752838,0
372851376,0
684314698,0
761585015,0
793666478,0
795817740,0
743936186,1
927445255,1
927445255,1
927445255,1
927445255,1
927445255,0
927548371,0
927428620,0
929590661,1
931264918,0
929342943,0
931472645,1
927306354,1
927306354,1
927306354,1
927306354,0
927409212,0
942093709,0
826250188,1
822425649,0
821411964,0
781898047,0
648073102,1
668630875,0
340330526,0
840529430,0
810941034,0
841037474,0
841037474,0
653881193,0
732311192,0
732311192,0
789287942,0
676305453,0
676305453,0
676305453,0
445923533,1
796477299,0
333048360,1
743550817,0
624000654,0
491182289,0
803344042,0
824732180,1
811677724,0
819064245,0
681216184,0
264694181,0
840865286,0
842555800,1
840911127,1
729297969,1
729297969,0
823445266,1
361583079,0
545491081,0
508424679,0
810493707,0
407063638,0
755076928,0
825317056,0
825317056,0
825317056,0
169659508,0
527964950,1
685880707,0
846753949,1
634082707,0
519756941,0
519756941,0
26412276,0
818499729,0
398966386,0
736079810,0
796992761,0
695877692,0
588089687,1
10791933,0
821287496,1
613103484,1
52626233,0
679879972,0
679879972,0
679879972,1
786739855,1
786739855,1
416059769,0
824643678,1
5393225,1
825546672,0
537199949,0
534805709,0
534805709,0
805813031,0
545458686,0
663451520,0
827435790,1
425824153,0
320993701,0
791409924,0
799941745,0
796966886,0
811651152,1
776367735,0
826608912,0
621653740,0
412874963,0
749616623,0
403479557,1
71934203,0
578586306,0
512114529,1
72014779,0
808544613,0
241770247,0
640064477,0
897539923,1
889265482,0
898957880,0
898205263,1
886309454,0
899461397,0
897589435,0
889261378,0
897806652,0
892855711,0
899463435,1
897587868,0
898456089,0
897623425,1
899392024,1
899359786,0
898398127,0
888344315,1
898729309,1
899003630,1
898210353,0
898822793,0
898951180,0
899281157,1
898998110,1
898157366,0
898995661,0
898237078,1
892772669,1
884613892,0
892616042,0
899506726,0
878288129,1
898993151,1
898993151,1
900343710,1
900343710,1
888086182,0
897627052,1
899001065,0
897650092,0
899324602,0
892668714,1
892755829,0
899337797,0
898220620,0
897578443,1
897578443,1
897578443,0
897578443,1
889661838,1
892805152,1
899528657,0
899524992,0
888479280,0
898495881,0
898495881,0
880261689,0
898382460,1
893446270,0
897666389,0
900025348,0
865755983,0
897625389,1
898861759,1
898953867,1
898969801,1
899004735,0
899339585,0
899389772,0
892673697,0
717224243,1
767619834,0
790848317,1
793746399,1
527255439,1
489766823,0
273263998,0
688903349,0
800885360,1
245038944,1
849648485,1
849648485,1
849648485,1
849488986,0
788592185,0
784528893,1
817084481,0
641323660,0
821415368,1
546829441,0
765899650,0
560488439,0
258529888,0
475002457,1
659434565,1
849004799,1
849004799,0
856094233,0
856213858,1
856546958,0
849249479,0
849336628,0
853176674,0
852730663,0
853350881,0
853350842,0
855276276,0
855216589,0
856338656,0
834573213,0
848782866,1
853916693,0
856208646,0
856215176,0
834601171,0
852757690,0
854042102,0
854887160,0
848806261,0
853954002,0
852814392,0
853368471,0
853368471,0
856391518,0
853360517,1
849410963,1
856213426,0
855678649,0
808191307,0
854856065,0
853107988,0
855719737,0
855284788,1
848761573,0
853796547,0
854733365,0
834618708,0
853774148,1
854903726,1
854903726,1
852983156,1
852983156,0
854919948,0
848794340,0
853820005,0
853820005,1
855208836,1
849368667,0
854723537,0
854122675,1
856615127,1
854897821,1
840529779,1
824972798,1
824972798,1
545343773,1
853918093,0
855276408,0
854026525,1
853682451,1
853197600,0
856220600,0
856563020,1
856224348,1
855289039,1
849226906,0
853770383,1
854011293,0
855174084,0
855279454,0
854929478,0
853370089,0
849056055,0
854039145,0
855241176,0
852899088,0
852899088,0
855211322,0
855211322,0
849152547,1
856183120,0
856140460,0
808701389,1
849153624,0
856158950,0
856151390,0
856186153,0
856301310,0
587721122,0
855592804,0
821475497,0
854051859,0
688895908,0
816988439,0
523400552,0
854267459,0
866395945,1
865925741,0
926092041,1
934208687,0
933965022,0
929588077,0
933968331,0
932485885,0
849288267,0
854036039,0
849332523,0
849332523,0
849059672,0
613558328,0
613558328,1
849060207,0
826267330,0
852813879,0
854111712,1
865542674,0
867517726,1
863325395,0
867498494,1
762588945,0
928714168,1
929671296,1
929671296,1
929671296,0
927616783,1
925939718,0
933611262,0
867595659,0
859124019,1
863513410,0
867315274,0
867315274,0
862851402,1
853992961,1
814683283,1
783914899,0
783914899,0
783914899,1
783914899,0
934199699,0
934199699,1
931835720,1
931871684,0
934316141,0
932414885,0
932366077,0
929477177,0
925970166,1
849123877,1
856708585,1
856708585,1
856708585,0
854760972,1
865518680,1
867186405,0
863105066,0
934460537,1
934124028,1
934124028,1
934212073,1
856367943,1
854844327,0
855280063,0
849155170,0
856374308,1
856620022,1
747385514,1
747385514,1
747385514,1
747385514,1
747385514,0
934461686,1
934197898,1
929656491,1
933774385,1
929434165,1
929576756,0
929500030,0
859543410,1
865938336,0
865938336,0
860305818,0
860305818,1
856621616,1
855271853,0
855320660,0
853809555,0
855226940,0
934436178,1
929511885,1
926051330,0
914582434,1
929364490,0
855171811,0
855171811,0
854111967,0
852910638,1
852912180,0
854016736,0
934120050,0
934092354,0
935242479,1
933977378,1
934079922,0
853958578,0
849336496,0
927797957,0
929564099,1
926012561,1
927594858,1
927594858,1
929489949,0
853794901,0
854860977,0
854086075,0
854086075,0
854837918,0
854837918,1
852803820,0
848533967,0
855281134,0
849294182,0
855527954,0
854026099,0
849392349,0
849332261,0
855992821,1
864526654,0
863680652,0
863286149,0
864196282,1
859354101,1
859354101,0
867506704,1
864391331,0
860303552,1
859085934,1
863443976,1
863721586,0
863503413,0
863503413,0
867498126,1
863855048,0
864194415,0
854762248,1
854270049,1
853919431,0
788731309,0
788731309,0
863527872,0
854303431,0
859378562,0
862846675,0
863302081,0
859104143,1
864095067,1
864095067,1
864095067,0
859095942,0
863446965,1
856249832,1
856249832,0
856792465,1
853796459,1
853946208,0
934331054,0
932333376,0
932333376,0
934317980,0
934131196,0
934398258,1
929653406,1
934290766,0
934074416,0
934606576,0
932505980,0
934306293,0
934278994,1
931835106,0
934125055,0
848958195,0
863720329,0
859336511,0
855813040,0
860347551,1
860347551,1
860347551,0
864564495,1
927534543,1
927534543,1
927534543,0
929667329,0
933886719,0
933886719,1
933747501,0
933747709,1
935393579,0
926097730,0
856152633,0
853951942,0
855990224,0
856193535,1
714076869,1
714076869,1
714076869,1
856625742,1
856625742,1
854033846,0
853862245,0
811789556,0
811789556,0
811789556,0
811789556,0
811789556,0
811789556,0
811789556,0
854098626,0
854033150,0
856117234,1
783533895,0
796875278,0
737700247,0
865591697,0
868536939,1
865939171,1
865939171,1
865939171,1
865939171,1
851294907,0
852837074,0
853839461,1
856622392,1
854950670,0
856369267,0
865606097,0
859256670,0
854740244,0
851636195,0
694686130,1
854052906,0
852842810,0
856368028,0
856368028,0
856368028,0
865995798,0
854294216,1
868605420,0
856494314,0
853116372,0
853281750,0
853281704,0
853281704,0
854943665,0
853493285,1
854918576,0
934293845,0
927588536,0
855644927,0
854925207,1
854923891,0
854923891,0
854797433,1
852829682,0
854935591,1
865596279,1
865596279,1
865596279,1
865949975,1
865949975,1
868619690,1
852945135,0
854910349,0
854910446,1
854957639,0
854910466,0
852942971,0
853025806,1
846655886,0
848673296,0
887181951,1
932555585,0
926082365,0
934197554,0
925985388,0
929479340,0
928725979,0
934304808,1
925952250,1
934122207,1
925957164,1
933563645,0
934453634,0
935702405,1
848366211,0
864489142,1
867581928,1
867581928,0
867067004,1
854162072,0
864330361,0
863300071,1
859102885,0
864344932,1
863587461,0
933977362,0
935294377,0
926030574,0
920612497,0
864213988,0
866022436,1
927490862,0
927490862,1
927490862,0
927490862,0
929450261,1
930675437,0
929574887,1
934326557,0
868572541,0
865890883,0
862925414,0
859284262,1
929504318,0
606356575,0
933693481,1
925972517,0
929587608,0
929483479,0
929483479,1
927487858,0
935558156,0
928713022,1
934211420,0
928673851,1
929569598,0
932434336,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,1
934141571,0
934214171,0
934214171,1
934468716,1
932587623,0
864890706,0
864385643,1
863863079,1
934229555,1
932532395,1
933563972,0
927761919,0
867506449,1
863326294,0
864897129,1
864847786,1
865328367,1
865328367,1
864317394,0
859566299,0
867522262,0
853968789,1
864466838,1
864192716,1
859468244,0
867068097,0
854306553,1
867725998,0
867864220,0
860309566,1
867067476,0
863318651,0
863504480,0
854233768,0
854233768,0
854233768,0
864677626,1
863293309,0
863299738,1
859120202,0
863705966,0
863290181,1
863864594,0
862866099,0
862869038,0
863314076,0
863510452,0
864193753,0
863301623,1
864305086,0
864305086,0
860292235,0
863848062,0
863594648,0
867061404,0
863544216,0
863580253,0
863580253,0
863580253,0
856445278,0
856394137,0
855645880,1
856399816,0
854931985,0
927708463,1
931859349,0
929641934,0
915414560,0
925955939,1
926267500,0
929641088,0
927682192,1
935381238,1
927460702,0
927636795,0
927636795,0
934078834,0
934078834,0
926169302,1
859341081,0
863284125,0
859097715,0
934430227,1
934136995,0
934197763,1
927793220,0
934456815,0
931888866,0
929622768,1
926079656,1
925988304,0
863448125,0
934321989,0
935433088,0
854003970,0
859091308,0
863271552,0
849409168,0
859104449,1
864802012,0
863837638,0
863857288,1
865558150,1
864376661,1
855811418,0
867861198,1
861269008,0
864341730,0
864341730,1
865341099,0
864183962,0
863268029,0
867680983,0
867680983,1
863313411,0
863413354,0
863713726,0
864337384,0
864772599,0
864342912,0
864771143,0
859350071,1
931789827,0
925990646,0
931626354,0
934195027,0
932519159,1
934381974,1
932438041,0
935629229,0
927594237,1
932584174,0
935854929,1
934208248,1
915415296,0
935638875,0
926008233,0
926044995,0
934321546,1
929495919,0
859103395,0
867912110,1
863435977,0
863830128,0
935298963,0
935443933,1
934113932,0
934086504,0
853283708,0
849202295,0
852994985,0
934108078,0
934318458,0
934131283,1
848762192,0
849234231,1
864348892,0
867828924,0
867828924,0
863528461,0
925963685,0
926274789,0
926274789,0
926045629,1
926043412,1
933962364,0
929628990,1
926013054,1
934579808,0
934312598,0
934600820,0
926225388,0
929479154,0
934127118,0
934127513,1
934331780,1
934208742,1
934208742,1
934208742,1
934208742,1
933733008,0
925959534,1
932536460,1
931828484,1
934461241,0
931618156,1
911314346,0
929477390,1
932316387,0
863241395,0
854151540,1
854151540,0
859319096,1
867269452,1
859517230,0
859327598,1
927749561,0
792464380,0
935432951,1
932359311,0
935444578,1
933978173,0
933978173,0
933978173,1
933978173,0
933978173,1
932222886,0
853847639,0
859105061,0
859130155,0
864987515,0
864987515,0
864990802,0
859122396,0
862822208,1
929571086,1
929571086,1
934122650,0
934109584,1
927493063,0
934580168,0
934159134,0
934195609,1
934460921,0
934601579,0
855745360,0
855669964,1
856786102,1
856703220,1
934388277,1
934582365,0
856590089,0
929651288,0
935273424,1
934118489,1
935242412,1
931888198,0
749633926,0
853827373,1
852935724,0
915136192,0
934448610,0
934200162,0
926091493,1
926175262,0
925968109,0
931854026,1
863445694,0
867673242,0
865503249,1
932312350,1
934213543,0
934101268,1
934472319,0
852838320,1
864472396,1
854923253,1
854923253,0
856028294,0
863313771,0
867721927,0
864359277,0
863601353,0
863463285,0
865085778,0
934093551,1
934601770,1
929536166,0
934143729,0
173176809,0
227335734,1
374690933,0
462387241,1
863172794,0
863185590,0
863185590,1
864990011,0
862831076,1
863187441,1
863191237,0
859119527,0
859096644,0
853986406,1
859207016,0
863163717,0
860286617,0
864969119,0
935460568,1
926238546,1
929339998,0
932194704,1
926117638,1
926117638,1
929674890,1
933607878,0
925182385,0
925182385,1
915783053,0
935455997,0
933821479,1
926072225,1
935430609,1
935430609,0
925962775,0
929543074,1
928724364,1
928724364,1
928724364,1
933605508,1
927633722,1
927633722,0
935458624,0
927476396,0
927476396,1
925951908,0
925367374,0
856554705,0
856554705,1
935240961,0
934281487,0
929673999,1
926000996,1
934284516,0
853721996,0
855328969,1
934280151,1
932180621,0
934181840,0
934181840,0
929477665,1
934124829,1
925991473,0
934444214,0
934444214,0
855563432,1
855538811,0
849133242,0
853757959,0
853757959,1
929565027,1
933718059,1
933735309,0
929476478,0
934569402,0
932316430,1
932433530,0
564496402,0
856708644,0
853489856,0
853489856,0
926279347,0
934151004,0
926234489,0
926267913,0
934559275,1
863884474,0
867187019,0
865503173,0
865503173,1
863524539,1
863524539,0
863643618,0
863643618,0
863672274,1
859241436,0
863496026,0
867896640,0
867940938,0
867190105,0
863713681,1
865506993,0
863551039,0
863831557,1
863108915,0
859089733,1
864465489,0
867852304,0
867830006,0
863640758,0
864308814,0
867893958,1
934585669,1
926080608,0
933672282,0
926270340,0
927441775,1
899533175,0
865765827,0
899435909,0
891718451,0
891718451,0
891718451,0
889681170,0
898002378,0
897834603,0
898955426,1
898817415,1
899502267,1
887932361,0
899539568,1
899517955,0
899006015,0
899006015,1
899006015,1
892846764,0
899309479,0
889547490,0
883674986,0
883674986,1
898965122,1
897856545,1
897856545,1
898999431,0
899532692,0
899264483,1
888352857,1
899950341,0
891703452,0
898997408,1
891748342,0
899954831,1
886550104,1
908198726,0
910747572,0
900484290,0
926085078,1
926270412,1
929579466,1
929590405,1
927459119,0
911151308,0
929619565,1
930675514,0
927580921,1
926275692,1
925999056,1
929510832,1
856041184,1
856041184,1
854949230,1
854949230,1
854949230,1
854949230,1
854949230,1
823346818,1
864996831,0
855781729,0
859162520,0
863180440,0
853973429,0
859372133,0
859119262,0
859141200,1
862828519,1
863882970,0
861344960,0
862807821,0
863168940,1
855788339,0
859158780,1
863324471,0
863292330,1
859117186,1
910673270,0
907855350,0
910793089,0
908090833,1
912260620,0
910750732,1
891708045,1
907913746,1
909312763,1
910413676,0
884618415,0
907971778,1
909261405,1
910052113,1
912171506,1
912171506,1
911354546,1
910142508,1
910457566,1
908010711,1
909988532,0
909282175,1
908102374,0
907519522,0
907611020,0
905848891,0
911346469,1
907584573,0
912252289,0
907850086,1
909270718,0
907781166,1
534832062,0
514608882,0
521068877,0
849062543,0
551687807,0
776252585,0
529260388,0
532065680,0
534740608,0
788765324,1
53111203,1
53111203,1
776884316,1
910472607,1
910472607,0
911374326,0
911498663,0
910814059,0
910486999,0
909308261,0
913491872,0
910856529,0
911024705,0
911024705,0
910441298,0
907945519,1
908018894,0
910995798,0
911449744,0
910767795,1
913029362,0
910786160,0
911045189,0
911045189,1
910441265,0
910814947,0
909285804,0
913462264,0
913875512,1
908086805,1
907565391,0
907995748,0
911114364,0
929517537,1
926080754,0
929512745,1
925192674,1
928697387,0
929388083,0
935422575,0
919554491,0
919554491,0
919554491,1
927457405,0
935487892,0
925972797,0
929385325,0
929462780,1
926272542,1
929639677,0
929571457,0
929538955,0
929350045,0
925380473,0
929419175,0
927638342,0
927638342,0
944142453,1
944077438,0
945113076,0
932568919,1
907541517,1
907815905,1
908270422,0
905734836,0
907502205,0
908266433,0
907679609,0
906629828,1
905334313,1
908289339,1
908289339,1
908265353,1
908011131,1
908263000,1
908263000,0
907534572,1
905872484,0
908286446,1
908278497,0
906634080,1
905827582,1
910658362,1
910658362,1
910658362,1
910658362,0
907929658,0
907929658,1
908111459,0
910418374,1
907448871,0
908172651,0
908169460,0
912423531,0
900285395,0
910923770,0
910975941,0
910975941,0
910758845,0
911125387,0
911223459,0
910897762,0
910685645,1
912249727,0
910594932,0
910955991,1
910660614,1
911368425,1
911426787,0
911370680,0
911069514,0
911345687,0
910911785,0
910884821,1
907475272,1
909207079,0
907761441,0
907715539,0
905783061,1
906621544,1
905871064,0
908020744,0
907485910,1
907886743,1
907740987,0
908095223,1
905806133,0
906630582,0
905861010,0
905729706,0
907779011,1
907429026,1
907429026,0
907710655,0
907710655,0
905972544,1
908941649,0
908859797,0
907989285,0
906639313,0
906639313,0
906639313,0
906639313,0
907555047,0
907527620,0
778313695,0
582725544,0
838209042,0
772838459,0
726957326,0
6429344,0
723884900,0
115836066,0
708146504,1
847438102,0
818510025,1
242658153,0
790765415,0
719248620,1
821415246,0
599451502,1
808376300,1
808376300,1
808376300,0
757584856,0
851364556,0
705169519,0
836412034,0
694549924,0
579458397,1
575764905,0
784919177,0
615197139,1
63418011,0
850629316,0
802711152,0
732219117,0
853462189,0
910471976,1
909313025,0
910534477,0
911501271,0
910481561,0
911508111,0
911508111,0
913883065,0
910461528,1
910521791,0
914109598,1
910518556,1
913970716,1
914607161,1
913916996,0
916529363,1
915319270,1
910941596,0
914690262,1
913933078,0
913985903,0
910512475,0
916421977,0
911461771,1
914579126,0
911123248,0
916434334,0
910484497,0
910484834,1
914761597,0
914054951,0
915300728,0
914088709,1
910807588,1
915312522,1
915312522,0
916422317,0
857354988,0
857347334,0
853475322,0
853895182,0
853685014,0
854124612,0
854124612,0
854124612,0
853577437,0
859418432,0
