ACTIVATION_DATE,SUBSCRIPTION_ID,REVENUE,GENDER,,,BUNDLE_NAME
9/27/2023,747446790,50,Male,,,Daily 1GB for 50 Afs Subscription
9/30/2023,747446790,50,Male,,,Daily 1GB for 50 Afs Subscription
9/27/2023,669984590,149,Male,,,Weekly 1.5GB for 149 AFN Subs
9/29/2023,387379316,10,Male,,,Hourly Bundle 400MB
9/28/2023,699542440,12,Male,,,Hourly Bundle 512MB
9/30/2023,694446736,10,Male,,,Hourly Bundle 400MB
9/25/2023,753040887,10,Male,,,Hourly Bundle 400MB
9/30/2023,480214282,10,Female,,,Hourly Bundle 400MB
9/29/2023,836662827,55,Male,,,Weekly 425MB Data Bundle
9/24/2023,746633795,110,Male,,,Monthly 1GB 110AFN
9/25/2023,408709803,10,Male,,,Hourly Bundle 400MB
9/26/2023,605126973,10,Male,,,Hourly Bundle 400MB
9/30/2023,605126973,10,Male,,,Hourly Bundle 400MB
9/25/2023,606501585,17,Male,,,Daily 200MB Data Bundle
9/26/2023,606501585,17,Male,,,Daily 200MB Data Bundle
9/27/2023,606501585,11,Male,,,Hourly Bundle 400MB
9/28/2023,606501585,17,Male,,,Daily 200MB Data Bundle
9/26/2023,842621936,55,Male,,,Weekly 425MB Data Bundle
9/30/2023,425357282,15,Male,,,Daily 200MB Data Bundle
9/26/2023,646184132,10,Male,,,Hourly Bundle 400MB
9/28/2023,609698838,17,Male,,,Daily 200MB Data Bundle
9/25/2023,658317393,12,Male,,,Hourly Bundle 512MB
9/24/2023,795760200,10,Female,,,Hourly Bundle 400MB
9/24/2023,727672603,11,Male,,,Hourly Bundle 400MB
9/29/2023,727672603,17,Male,,,Daily 200MB Data Bundle
9/24/2023,589212022,10,Male,,,Hourly Bundle 400MB
9/29/2023,451725118,10,Male,,,Hourly Bundle 400MB
9/25/2023,614961564,17,Male,,,Daily 200MB Data Bundle
9/29/2023,779807876,50,Female,,,Daily 1GB for 50 Afs Subscription
9/28/2023,539789339,17,Male,,,Daily 200MB Data Bundle
9/29/2023,791136543,10,Female,,,Hourly Bundle 400MB
9/26/2023,810725302,10,Male,,,Hourly Bundle 400MB
9/29/2023,55013857,15,Male,,,Daily 200MB Data Bundle
9/29/2023,76108373,15,Male,,,Daily 200MB Data Bundle
9/24/2023,826268801,10,Female,,,Hourly Bundle 400MB
9/24/2023,849508884,55,Male,,,Weekly 425MB Data Bundle
9/26/2023,821362606,10,Female,,,Hourly Bundle 400MB
9/29/2023,842653767,10,Male,,,Hourly Bundle 400MB
9/27/2023,779717591,10,Male,,,Hourly Bundle 400MB
9/28/2023,648275521,10,Male,,,Hourly Bundle 400MB
9/24/2023,687198989,55,Male,,,Weekly 425MB Data Bundle
9/28/2023,687198989,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,554195876,17,Male,,,Daily 200MB Data Bundle
9/28/2023,308862279,50,Male,,,Daily 1GB for 50 Afs Subscription
9/24/2023,808973843,11,Male,,,Hourly Bundle 400MB
9/26/2023,415818890,11,Male,,,Hourly Bundle 400MB
9/30/2023,804374606,17,Male,,,Daily 200MB Data Bundle
9/29/2023,425386894,15,Male,,,Daily 200MB Data Bundle
9/28/2023,814656967,10,Female,,,Hourly Bundle 400MB
9/29/2023,760446700,10,Male,,,Hourly Bundle 400MB
9/24/2023,743591922,10,Male,,,Hourly Bundle 400MB
9/28/2023,629618907,10,Male,,,Hourly Bundle 400MB
9/29/2023,17955005,50,Male,,,Daily 1GB for 50 Afs Subscription
9/25/2023,233889399,10,Male,,,Hourly Bundle 400MB
9/27/2023,574206668,10,Male,,,Hourly Bundle 400MB
9/27/2023,808164074,17,Male,,,Daily 200MB Data Bundle
9/29/2023,740805497,55,Female,,,Weekly 425MB Data Bundle
9/26/2023,634033150,17,Male,,,Daily 200MB Data Bundle
9/26/2023,634033150,17,Male,,,Daily 200MB Data Bundle
9/25/2023,689049985,10,Male,,,Hourly Bundle 400MB
9/27/2023,689049985,10,Male,,,Hourly Bundle 400MB
9/26/2023,834590255,10,Male,,,Hourly Bundle 400MB
9/25/2023,824849972,17,Male,,,Daily 200MB Data Bundle
9/24/2023,850881825,11,Male,,,Hourly Bundle 400MB
9/25/2023,410848536,17,Male,,,Daily 200MB Data Bundle
9/25/2023,770329050,12,Female,,,Hourly Bundle 512MB
9/29/2023,331589363,10,Male,,,Hourly Bundle 400MB
9/24/2023,811579256,55,Male,,,Weekly 425MB Data Bundle
9/28/2023,811579256,55,Male,,,Weekly 425MB Data Bundle
9/27/2023,772852154,12,Male,,,Hourly Bundle 512MB
9/24/2023,787912307,17,Male,,,Daily 200MB Data Bundle
9/24/2023,795020262,110,Male,,,Monthly 1GB 110AFN
9/26/2023,165565695,10,Male,,,Hourly Bundle 400MB
9/28/2023,714169822,11,Male,,,Hourly Bundle 400MB
9/30/2023,519786089,17,Male,,,Daily 200MB Data Bundle
9/30/2023,796215710,10,Male,,,Hourly Bundle 400MB
9/28/2023,810907772,10,Male,,,Hourly Bundle 400MB
9/24/2023,516131458,549,Male,,,Monthly 6GB for 499AFN
9/27/2023,498575332,10,Male,,,Hourly Bundle 400MB
9/26/2023,724698628,10,Male,,,Hourly Bundle 400MB
9/26/2023,724698628,10,Male,,,Hourly Bundle 400MB
9/27/2023,271322230,10,Male,,,Hourly Bundle 400MB
9/28/2023,647933890,15,Male,,,Daily 200MB Data Bundle
9/26/2023,673672438,10,Male,,,Hourly Bundle 400MB
9/26/2023,359476647,10,Male,,,Hourly Bundle 400MB
9/24/2023,796988885,55,Male,,,Weekly 425MB Data Bundle
9/30/2023,796988885,17,Male,,,Daily 200MB Data Bundle
9/26/2023,794619681,10,Male,,,Hourly Bundle 400MB
9/30/2023,849427583,11,Male,,,Hourly Bundle 400MB
9/26/2023,805145942,10,Male,,,Hourly Bundle 400MB
9/27/2023,805145942,10,Male,,,Hourly Bundle 400MB
9/29/2023,805145942,10,Male,,,Hourly Bundle 400MB
9/30/2023,428919222,10,Male,,,Hourly Bundle 400MB
9/29/2023,847481269,17,Male,,,Daily 200MB Data Bundle
9/24/2023,569908445,10,Male,,,Hourly Bundle 400MB
9/24/2023,286453482,10,Male,,,Hourly Bundle 400MB
9/24/2023,286453482,10,Male,,,Hourly Bundle 400MB
9/30/2023,754967591,17,Male,,,Daily 200MB Data Bundle
9/28/2023,741748856,12,Male,,,Hourly Bundle 512MB
9/25/2023,784557477,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,784557477,55,Male,,,Weekly 425MB Data Bundle
9/25/2023,658124823,17,Male,,,Daily 200MB Data Bundle
9/28/2023,848370895,17,Male,,,Daily 200MB Data Bundle
9/25/2023,585244398,10,Male,,,Hourly Bundle 400MB
9/29/2023,802251839,17,Male,,,Daily 200MB Data Bundle
9/28/2023,783893272,10,Male,,,Hourly Bundle 400MB
9/25/2023,840560621,17,Male,,,Daily 200MB Data Bundle
9/26/2023,840560621,17,Male,,,Daily 200MB Data Bundle
9/30/2023,840560621,17,Male,,,Daily 200MB Data Bundle
9/24/2023,837330866,17,Male,,,Daily 200MB Data Bundle
9/28/2023,640637787,999,Male,,,Monthly 20GB for 999AFN
9/29/2023,663331704,10,Male,,,Hourly Bundle 400MB
9/29/2023,468172584,15,Male,,,Daily 200MB Data Bundle
9/30/2023,552849795,17,Male,,,Daily 200MB Data Bundle
9/24/2023,574091827,15,Male,,,Daily 200MB Data Bundle
9/28/2023,763206079,10,Male,,,Hourly Bundle 400MB
9/24/2023,197425261,17,Male,,,Daily 200MB Data Bundle
9/28/2023,406056137,17,Male,,,Daily 200MB Data Bundle
9/28/2023,696044054,15,Male,,,Daily 200MB Data Bundle
9/30/2023,242473792,110,Male,,,Monthly 1GB 110AFN
9/27/2023,245286975,17,Male,,,Daily 200MB Data Bundle
9/25/2023,754312085,10,Male,,,Hourly Bundle 400MB
9/27/2023,530751678,17,Male,,,Daily 200MB Data Bundle
9/28/2023,593357119,10,Male,,,Hourly Bundle 400MB
9/29/2023,517559903,10,Male,,,Hourly Bundle 400MB
9/28/2023,820895037,55,Male,,,Weekly 425MB Data Bundle
9/28/2023,590342846,17,Male,,,Daily 200MB Data Bundle
9/28/2023,590342846,17,Male,,,Daily 200MB Data Bundle
9/28/2023,590342846,17,Male,,,Daily 200MB Data Bundle
9/28/2023,590342846,17,Male,,,Daily 200MB Data Bundle
9/28/2023,590342846,17,Male,,,Daily 200MB Data Bundle
9/27/2023,775661010,17,Male,,,Daily 200MB Data Bundle
9/27/2023,765601612,10,Male,,,Hourly Bundle 400MB
9/30/2023,666530369,10,Male,,,Hourly Bundle 400MB
9/24/2023,800762301,17,Male,,,Daily 200MB Data Bundle
9/24/2023,808796532,10,Male,,,Hourly Bundle 400MB
9/28/2023,687524741,10,Male,,,Hourly Bundle 400MB
9/24/2023,777640109,17,Female,,,Daily 200MB Data Bundle
9/26/2023,94113057,15,Male,,,Daily 200MB Data Bundle
9/28/2023,666573963,17,Male,,,Daily 200MB Data Bundle
9/28/2023,666573963,17,Male,,,Daily 200MB Data Bundle
9/28/2023,447694822,17,Male,,,Daily 200MB Data Bundle
9/26/2023,728443676,15,Male,,,Daily 200MB Data Bundle
9/26/2023,490255856,17,Male,,,Daily 200MB Data Bundle
9/29/2023,490255856,17,Male,,,Daily 200MB Data Bundle
9/29/2023,490255856,11,Male,,,Hourly Bundle 400MB
9/30/2023,490255856,17,Male,,,Daily 200MB Data Bundle
9/30/2023,635758098,17,Male,,,Daily 200MB Data Bundle
9/27/2023,732314216,15,Female,,,Daily 200MB Data Bundle
9/27/2023,826508099,110,Male,,,Monthly 1GB 110AFN
9/30/2023,397270665,110,Male,,,Monthly 1GB 110AFN
9/29/2023,795038577,11,Male,,,Hourly Bundle 400MB
9/29/2023,737072626,17,Male,,,Daily 200MB Data Bundle
9/28/2023,640574458,55,Male,,,Weekly 425MB Data Bundle
9/28/2023,836710930,55,Male,,,Weekly 425MB Data Bundle
9/27/2023,571525968,15,Male,,,Daily 200MB Data Bundle
9/30/2023,471056640,11,Male,,,Hourly Bundle 400MB
9/26/2023,660731723,10,Male,,,Hourly Bundle 400MB
9/28/2023,771589033,10,Male,,,Hourly Bundle 400MB
9/27/2023,133475724,110,Male,,,Monthly 1GB 110AFN
9/27/2023,779104357,17,Male,,,Daily 200MB Data Bundle
9/30/2023,779104357,17,Male,,,Daily 200MB Data Bundle
9/29/2023,95732733,10,Male,,,Hourly Bundle 400MB
9/29/2023,836574619,10,Male,,,Hourly Bundle 400MB
9/26/2023,271224075,17,Male,,,Daily 200MB Data Bundle
9/27/2023,646903586,17,Male,,,Daily 200MB Data Bundle
9/24/2023,736920643,10,Male,,,Hourly Bundle 400MB
9/24/2023,41377640,17,Male,,,Daily 200MB Data Bundle
9/28/2023,374538423,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,687304728,17,Male,,,Daily 200MB Data Bundle
9/25/2023,824724394,10,Female,,,Hourly Bundle 400MB
9/29/2023,74201800,15,Male,,,Daily 200MB Data Bundle
9/25/2023,723638781,17,Male,,,Daily 200MB Data Bundle
9/27/2023,635581996,10,Female,,,Hourly Bundle 400MB
9/30/2023,298722934,15,Male,,,Daily 200MB Data Bundle
9/28/2023,836520283,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,653665399,10,Male,,,Hourly Bundle 400MB
9/28/2023,54194872,10,Male,,,Hourly Bundle 400MB
9/28/2023,790810114,10,Female,,,Hourly Bundle 400MB
9/30/2023,763570784,17,Male,,,Daily 200MB Data Bundle
9/28/2023,494516813,17,Male,,,Daily 200MB Data Bundle
9/28/2023,825013953,17,Male,,,Daily 200MB Data Bundle
9/30/2023,438130323,149,Male,,,Weekly 1.5GB for 149 AFN Subs
9/27/2023,666477270,10,Male,,,Hourly Bundle 400MB
9/28/2023,719360878,10,Male,,,Hourly Bundle 400MB
9/26/2023,847598481,17,Male,,,Daily 200MB Data Bundle
9/26/2023,847598481,17,Male,,,Daily 200MB Data Bundle
9/29/2023,67874647,10,Male,,,Hourly Bundle 400MB
9/24/2023,638943793,10,Male,,,Hourly Bundle 400MB
9/26/2023,515176928,12,Male,,,Hourly Bundle 512MB
9/30/2023,789301125,10,Male,,,Hourly Bundle 400MB
9/30/2023,825443437,11,Male,,,Hourly Bundle 400MB
9/25/2023,719878784,10,Male,,,Hourly Bundle 400MB
9/26/2023,643473315,110,Male,,,Monthly 1GB 110AFN
9/26/2023,414702679,17,Male,,,Daily 200MB Data Bundle
9/28/2023,713978169,10,Male,,,Hourly Bundle 400MB
9/26/2023,803667219,10,Male,,,Hourly Bundle 400MB
9/26/2023,777122705,17,Female,,,Daily 200MB Data Bundle
9/25/2023,745683959,10,Male,,,Hourly Bundle 400MB
9/28/2023,482962972,17,Male,,,Daily 200MB Data Bundle
9/25/2023,676337272,10,Male,,,Hourly Bundle 400MB
9/25/2023,846660565,10,Male,,,Hourly Bundle 400MB
9/29/2023,851307802,10,Male,,,Hourly Bundle 400MB
9/27/2023,362706320,10,Male,,,Hourly Bundle 400MB
9/29/2023,685721568,17,Male,,,Daily 200MB Data Bundle
9/26/2023,579157272,10,Male,,,Hourly Bundle 400MB
9/30/2023,579157272,10,Male,,,Hourly Bundle 400MB
9/29/2023,761236738,15,Male,,,Daily 200MB Data Bundle
9/27/2023,846440532,50,Male,,,Daily 1GB for 50 Afs Subscription
9/29/2023,378143385,10,Male,,,Hourly Bundle 400MB
9/26/2023,734913100,17,Male,,,Daily 200MB Data Bundle
9/30/2023,805039028,17,Male,,,Daily 200MB Data Bundle
9/29/2023,840724497,17,Female,,,Daily 200MB Data Bundle
9/30/2023,843028480,17,Female,,,Daily 200MB Data Bundle
9/29/2023,791414981,10,Male,,,Hourly Bundle 400MB
9/24/2023,818681599,17,Female,,,Daily 200MB Data Bundle
9/27/2023,818681599,17,Female,,,Daily 200MB Data Bundle
9/27/2023,818681599,17,Female,,,Daily 200MB Data Bundle
9/29/2023,818681599,17,Female,,,Daily 200MB Data Bundle
9/30/2023,814401128,17,Male,,,Daily 200MB Data Bundle
9/25/2023,798974368,17,Male,,,Daily 200MB Data Bundle
9/29/2023,364673525,10,Male,,,Hourly Bundle 400MB
9/25/2023,291264388,10,Male,,,Hourly Bundle 400MB
9/24/2023,608060903,10,Male,,,Hourly Bundle 400MB
9/29/2023,403348166,17,Male,,,Daily 200MB Data Bundle
9/30/2023,824838716,10,Male,,,Hourly Bundle 400MB
9/29/2023,506087897,10,Male,,,Hourly Bundle 400MB
9/29/2023,506087897,10,Male,,,Hourly Bundle 400MB
9/29/2023,561714110,10,Male,,,Hourly Bundle 400MB
9/28/2023,847440663,17,Male,,,Daily 200MB Data Bundle
9/29/2023,634099885,10,Male,,,Hourly Bundle 400MB
9/26/2023,778438139,10,Male,,,Hourly Bundle 400MB
9/28/2023,748414587,110,Male,,,Monthly 1GB 110AFN
9/24/2023,767848454,10,Male,,,Hourly Bundle 400MB
9/30/2023,846014199,10,Male,,,Hourly Bundle 400MB
9/25/2023,687648553,17,Male,,,Daily 200MB Data Bundle
9/26/2023,687648553,17,Male,,,Daily 200MB Data Bundle
9/30/2023,687648553,17,Male,,,Daily 200MB Data Bundle
9/30/2023,765593736,50,Male,,,Daily 1GB for 50 Afs Subscription
9/29/2023,673032354,10,Male,,,Hourly Bundle 400MB
9/27/2023,481479961,10,Male,,,Hourly Bundle 400MB
9/27/2023,818492890,55,Male,,,Weekly 425MB Data Bundle
9/25/2023,221066508,15,Male,,,Daily 200MB Data Bundle
9/28/2023,598396036,17,Male,,,Daily 200MB Data Bundle
9/25/2023,741045638,10,Female,,,Hourly Bundle 400MB
9/28/2023,789026689,17,Male,,,Daily 200MB Data Bundle
9/28/2023,523443501,10,Male,,,Hourly Bundle 400MB
9/24/2023,587719481,17,Male,,,Daily 200MB Data Bundle
9/25/2023,845222067,15,Male,,,Daily 200MB Data Bundle
9/24/2023,771723008,10,Male,,,Hourly Bundle 400MB
9/29/2023,103295386,17,Male,,,Daily 200MB Data Bundle
9/26/2023,822555861,17,Male,,,Daily 200MB Data Bundle
9/29/2023,848387969,10,Male,,,Hourly Bundle 400MB
9/28/2023,783316528,10,Male,,,Hourly Bundle 400MB
9/24/2023,433639012,10,Male,,,Hourly Bundle 400MB
9/25/2023,843105132,17,Male,,,Daily 200MB Data Bundle
9/25/2023,944173087,17,Male,,,Daily 200MB Data Bundle
9/28/2023,796022877,149,Male,,,Weekly 1.5GB for 149 AFN Subs
9/24/2023,826659096,17,Male,,,Daily 200MB Data Bundle
9/28/2023,844351745,10,Male,,,Hourly Bundle 400MB
9/28/2023,770960411,10,Male,,,Hourly Bundle 400MB
9/26/2023,744924436,15,Male,,,Daily 200MB Data Bundle
9/27/2023,842673311,15,Female,,,Daily 200MB Data Bundle
9/24/2023,745969265,17,Male,,,Daily 200MB Data Bundle
9/25/2023,745969265,17,Male,,,Daily 200MB Data Bundle
9/26/2023,745969265,17,Male,,,Daily 200MB Data Bundle
9/26/2023,745969265,17,Male,,,Daily 200MB Data Bundle
9/29/2023,444874570,10,Male,,,Hourly Bundle 400MB
9/30/2023,774732231,17,Male,,,Daily 200MB Data Bundle
9/30/2023,814987886,17,Female,,,Daily 200MB Data Bundle
9/25/2023,791267434,10,Female,,,Hourly Bundle 400MB
9/24/2023,527150769,17,Male,,,Daily 200MB Data Bundle
9/26/2023,527150769,17,Male,,,Daily 200MB Data Bundle
9/25/2023,502137939,15,Male,,,Daily 200MB Data Bundle
9/27/2023,805892114,17,Male,,,Daily 200MB Data Bundle
9/27/2023,589189711,10,Male,,,Hourly Bundle 400MB
9/26/2023,692291240,10,Male,,,Hourly Bundle 400MB
9/26/2023,129427955,17,Male,,,Daily 200MB Data Bundle
9/27/2023,291180446,10,Male,,,Hourly Bundle 400MB
9/26/2023,578528298,11,Male,,,Hourly Bundle 400MB
9/28/2023,578528298,11,Male,,,Hourly Bundle 400MB
9/29/2023,578528298,17,Male,,,Daily 200MB Data Bundle
9/30/2023,578528298,17,Male,,,Daily 200MB Data Bundle
9/25/2023,64275097,11,Male,,,Hourly Bundle 400MB
9/25/2023,449262808,110,Male,,,Monthly 1GB 110AFN
9/28/2023,793945807,55,Male,,,Weekly 425MB Data Bundle
9/27/2023,690504794,17,Male,,,Daily 200MB Data Bundle
9/28/2023,665134803,15,Male,,,Daily 200MB Data Bundle
9/26/2023,848499749,17,Male,,,Daily 200MB Data Bundle
9/26/2023,848499749,17,Male,,,Daily 200MB Data Bundle
9/27/2023,848499749,17,Male,,,Daily 200MB Data Bundle
9/27/2023,801350885,50,Female,,,Daily 1GB for 50 Afs Subscription
9/24/2023,775383039,17,Female,,,Daily 200MB Data Bundle
9/24/2023,659796381,10,Male,,,Hourly Bundle 400MB
9/24/2023,603323128,15,Male,,,Daily 200MB Data Bundle
9/26/2023,563086162,15,Male,,,Daily 200MB Data Bundle
9/28/2023,300097863,17,Male,,,Daily 200MB Data Bundle
9/27/2023,755034810,12,Male,,,Hourly Bundle 512MB
9/24/2023,848777738,17,Male,,,Daily 200MB Data Bundle
9/27/2023,300455918,17,Male,,,Daily 200MB Data Bundle
9/26/2023,798126172,12,Male,,,Hourly Bundle 512MB
9/25/2023,755528727,11,Male,,,Hourly Bundle 400MB
9/29/2023,451710691,10,Male,,,Hourly Bundle 400MB
9/25/2023,804896051,15,Male,,,Daily 200MB Data Bundle
9/29/2023,481491439,110,Male,,,Monthly 1GB 110AFN
9/28/2023,818266644,549,Male,,,Monthly 6GB for 499AFN
9/25/2023,65577808,10,Male,,,Hourly Bundle 400MB
9/26/2023,787861143,10,Male,,,Hourly Bundle 400MB
9/28/2023,354411169,15,Female,,,Daily 200MB Data Bundle
9/29/2023,171352265,17,Male,,,Daily 200MB Data Bundle
9/29/2023,171352265,17,Male,,,Daily 200MB Data Bundle
9/30/2023,761092311,50,Male,,,Daily 1GB for 50 Afs Subscription
9/29/2023,694117294,17,Male,,,Daily 200MB Data Bundle
9/28/2023,826602933,15,Male,,,Daily 200MB Data Bundle
9/24/2023,647996801,11,Male,,,Hourly Bundle 400MB
9/28/2023,808526053,15,Male,,,Daily 200MB Data Bundle
9/25/2023,599617629,15,Male,,,Daily 200MB Data Bundle
9/29/2023,837665404,17,Male,,,Daily 200MB Data Bundle
9/25/2023,584220373,10,Female,,,Hourly Bundle 400MB
9/27/2023,552682413,55,Male,,,Weekly 425MB Data Bundle
9/28/2023,555689207,15,Male,,,Daily 200MB Data Bundle
9/27/2023,704447334,15,Male,,,Daily 200MB Data Bundle
9/26/2023,677748455,10,Male,,,Hourly Bundle 400MB
9/30/2023,677748455,10,Male,,,Hourly Bundle 400MB
9/26/2023,118225946,17,Male,,,Daily 200MB Data Bundle
9/27/2023,549745088,17,Male,,,Daily 200MB Data Bundle
9/24/2023,525985597,10,Male,,,Hourly Bundle 400MB
9/26/2023,849470788,549,Male,,,Monthly 6GB for 499AFN
9/25/2023,688561239,10,Male,,,Hourly Bundle 400MB
9/28/2023,417601425,10,Male,,,Hourly Bundle 400MB
9/30/2023,84774466,11,Male,,,Hourly Bundle 400MB
9/26/2023,842969876,10,Male,,,Hourly Bundle 400MB
9/29/2023,822446848,10,Male,,,Hourly Bundle 400MB
9/28/2023,56909440,10,Male,,,Hourly Bundle 400MB
9/27/2023,825652420,11,Male,,,Hourly Bundle 400MB
9/28/2023,566420443,17,Male,,,Daily 200MB Data Bundle
9/29/2023,401986032,15,Male,,,Daily 200MB Data Bundle
9/27/2023,849642706,110,Male,,,Monthly 1GB 110AFN
9/28/2023,841901457,10,Male,,,Hourly Bundle 400MB
9/24/2023,726306446,12,Male,,,Hourly Bundle 512MB
9/25/2023,787691225,17,Male,,,Daily 200MB Data Bundle
9/26/2023,787691225,17,Male,,,Daily 200MB Data Bundle
9/24/2023,703902601,17,Male,,,Daily 200MB Data Bundle
9/28/2023,703902601,17,Male,,,Daily 200MB Data Bundle
9/26/2023,546821599,17,Male,,,Daily 200MB Data Bundle
9/26/2023,821495781,999,Male,,,Monthly 20GB for 999AFN
9/27/2023,568716595,10,Male,,,Hourly Bundle 400MB
9/29/2023,630756537,17,Male,,,Daily 200MB Data Bundle
9/26/2023,797923358,10,Male,,,Hourly Bundle 400MB
9/25/2023,517551397,15,Male,,,Daily 200MB Data Bundle
9/24/2023,836066274,17,Male,,,Daily 200MB Data Bundle
9/25/2023,475089722,15,Male,,,Daily 200MB Data Bundle
9/30/2023,606531557,55,Male,,,Weekly 425MB Data Bundle
9/29/2023,701579117,17,Male,,,Daily 200MB Data Bundle
9/29/2023,115230520,15,Male,,,Daily 200MB Data Bundle
9/30/2023,743203183,10,Male,,,Hourly Bundle 400MB
9/26/2023,802301249,17,Male,,,Daily 200MB Data Bundle
9/27/2023,802301249,17,Male,,,Daily 200MB Data Bundle
9/27/2023,802301249,17,Male,,,Daily 200MB Data Bundle
9/29/2023,763528677,17,Male,,,Daily 200MB Data Bundle
9/29/2023,878094575,999,Male,,,Monthly 20GB for 999AFN
9/29/2023,878227166,17,Male,,,Daily 200MB Data Bundle
9/27/2023,877996379,10,Male,,,Hourly Bundle 400MB
9/29/2023,871677670,10,Male,,,Hourly Bundle 400MB
9/29/2023,871715441,50,Male,,,Daily 1GB for 50 Afs Subscription
9/28/2023,878450285,17,Male,,,Daily 200MB Data Bundle
9/28/2023,877808268,17,Male,,,Daily 200MB Data Bundle
9/28/2023,878284085,17,Male,,,Daily 200MB Data Bundle
9/27/2023,880300070,10,Male,,,Hourly Bundle 400MB
9/28/2023,878247184,10,Male,,,Hourly Bundle 400MB
9/25/2023,866197158,10,Male,,,Hourly Bundle 400MB
9/27/2023,878075615,55,Female,,,Weekly 425MB Data Bundle
9/28/2023,882676234,50,Male,,,Daily 1GB for 50 Afs Subscription
9/24/2023,882254889,10,Female,,,Hourly Bundle 400MB
9/30/2023,877779236,10,Male,,,Hourly Bundle 400MB
9/26/2023,882227517,10,Male,,,Hourly Bundle 400MB
9/28/2023,878046246,17,Male,,,Daily 200MB Data Bundle
9/24/2023,878028064,15,Male,,,Daily 200MB Data Bundle
9/27/2023,878202033,10,Male,,,Hourly Bundle 400MB
9/28/2023,878103146,10,Male,,,Hourly Bundle 400MB
9/26/2023,878398678,549,Male,,,Monthly 6GB for 499AFN
9/26/2023,878087113,10,Male,,,Hourly Bundle 400MB
9/27/2023,878087113,10,Male,,,Hourly Bundle 400MB
9/27/2023,878475836,17,Male,,,Daily 200MB Data Bundle
9/26/2023,878353160,12,Male,,,Hourly Bundle 512MB
9/27/2023,716597580,15,Male,,,Daily 200MB Data Bundle
9/30/2023,524731680,10,Male,,,Hourly Bundle 400MB
9/29/2023,825484335,17,Male,,,Daily 200MB Data Bundle
9/26/2023,599670884,10,Male,,,Hourly Bundle 400MB
9/29/2023,846551216,10,Male,,,Hourly Bundle 400MB
9/27/2023,610771190,15,Male,,,Daily 200MB Data Bundle
9/26/2023,552670491,17,Male,,,Daily 200MB Data Bundle
9/26/2023,572606417,17,Male,,,Daily 200MB Data Bundle
9/29/2023,331153860,10,Male,,,Hourly Bundle 400MB
9/25/2023,729224604,10,Male,,,Hourly Bundle 400MB
9/29/2023,574275337,11,Female,,,Hourly Bundle 400MB
9/29/2023,574275337,11,Female,,,Hourly Bundle 400MB
9/30/2023,574275337,11,Female,,,Hourly Bundle 400MB
9/30/2023,574275337,11,Female,,,Hourly Bundle 400MB
9/24/2023,767118803,17,Male,,,Daily 200MB Data Bundle
9/24/2023,755033778,50,Male,,,Daily 1GB for 50 Afs Subscription
9/28/2023,516143314,15,Male,,,Daily 200MB Data Bundle
9/27/2023,745380459,11,Female,,,Hourly Bundle 400MB
9/26/2023,816262007,17,Male,,,Daily 200MB Data Bundle
9/27/2023,945074203,15,Male,,,Daily 200MB Data Bundle
9/30/2023,944343381,10,Male,,,Hourly Bundle 400MB
9/30/2023,849029313,10,Male,,,Hourly Bundle 400MB
9/24/2023,847239905,17,Male,,,Daily 200MB Data Bundle
9/27/2023,807924606,15,Male,,,Daily 200MB Data Bundle
9/29/2023,449390567,17,Male,,,Daily 200MB Data Bundle
9/30/2023,751026532,10,Female,,,Hourly Bundle 400MB
9/30/2023,751026532,10,Female,,,Hourly Bundle 400MB
9/25/2023,824020350,10,Male,,,Hourly Bundle 400MB
9/29/2023,420821635,10,Male,,,Hourly Bundle 400MB
9/25/2023,723219367,15,Male,,,Daily 200MB Data Bundle
9/25/2023,882703492,11,Male,,,Hourly Bundle 400MB
9/28/2023,882751415,17,Male,,,Daily 200MB Data Bundle
9/25/2023,884487961,10,Male,,,Hourly Bundle 400MB
9/29/2023,882387622,10,Male,,,Hourly Bundle 400MB
9/28/2023,878096927,12,Male,,,Hourly Bundle 512MB
9/27/2023,882366549,10,Male,,,Hourly Bundle 400MB
9/29/2023,878388791,110,Male,,,Monthly 1GB 110AFN
9/24/2023,882397591,12,Male,,,Hourly Bundle 512MB
9/25/2023,878332053,10,Male,,,Hourly Bundle 400MB
9/27/2023,874157260,17,Male,,,Daily 200MB Data Bundle
9/25/2023,881152654,11,Male,,,Hourly Bundle 400MB
9/26/2023,882406021,10,Male,,,Hourly Bundle 400MB
9/29/2023,882350375,11,Male,,,Hourly Bundle 400MB
9/29/2023,875957726,55,Male,,,Weekly 425MB Data Bundle
9/25/2023,878231730,15,Male,,,Daily 200MB Data Bundle
9/29/2023,873675155,17,Male,,,Daily 200MB Data Bundle
9/27/2023,869712976,11,Male,,,Hourly Bundle 400MB
9/28/2023,873641576,55,Male,,,Weekly 425MB Data Bundle
9/30/2023,873641576,17,Male,,,Daily 200MB Data Bundle
9/24/2023,882732806,10,Male,,,Hourly Bundle 400MB
9/30/2023,882349696,12,Male,,,Hourly Bundle 512MB
9/24/2023,882397811,10,Male,,,Hourly Bundle 400MB
9/27/2023,875506304,17,Male,,,Daily 200MB Data Bundle
