ACTIVATION_DATE,SUBSCRIPTION_ID,REVENUE,GENDER,PROVINCE,Language,BUNDLE_NAME
9/27/2023,911179177,110,Male,KABUL,Dari,Monthly 1GB 110AFN
9/29/2023,910440835,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/29/2023,914516858,10,Male,HELMAND,English,Hourly Bundle 400MB
9/27/2023,910971494,50,Female,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/24/2023,910446463,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/24/2023,910446463,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,910446463,11,Male,KABUL,Pashto,Hourly Bundle 400MB
9/26/2023,910446463,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,910446463,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/29/2023,910446463,55,Male,Parwan,Dari,Weekly 425MB Data Bundle
9/29/2023,913930160,55,Female,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/25/2023,910454383,15,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/26/2023,915076666,17,Female,KABUL,Pashto,Daily 200MB Data Bundle
9/27/2023,910458939,10,Male,KABUL,English,Hourly Bundle 400MB
9/28/2023,915248324,110,Male,HELMAND,Dari,Monthly 1GB 110AFN
9/27/2023,906621146,11,Male,Parwan,Pashto,Hourly Bundle 400MB
9/25/2023,910549001,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/25/2023,911140163,17,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/25/2023,911140163,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,911140163,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,911140163,17,Male,HELMAND,Dari,Daily 200MB Data Bundle
9/25/2023,913244653,10,Female,Parwan,Pashto,Hourly Bundle 400MB
9/24/2023,910809279,50,Male,NANGARHAR,Dari,Daily 1GB for 50 Afs Subscription
9/27/2023,907963331,17,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/28/2023,910515562,55,Male,KABUL,English,Weekly 425MB Data Bundle
9/26/2023,694166689,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/30/2023,713798458,11,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/30/2023,335012418,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,224687859,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/25/2023,795001206,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/25/2023,808118844,55,Male,KABUL,Pashto,Weekly 425MB Data Bundle
9/27/2023,224720723,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,596319819,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,428751003,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,590990832,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/25/2023,777044403,17,Male,BAGHLAN,English,Daily 200MB Data Bundle
9/26/2023,777044403,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,777044403,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/28/2023,777044403,17,Male,HELMAND,Dari,Daily 200MB Data Bundle
9/30/2023,774894911,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/24/2023,536403619,17,Male,NANGARHAR,Dari,Daily 200MB Data Bundle
9/24/2023,536403619,17,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/25/2023,536403619,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,716430888,12,Female,KABUL,Pashto,Hourly Bundle 512MB
9/24/2023,433647573,50,Male,HELMAND,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,389714143,50,Male,Parwan,Pashto,Daily 1GB for 50 Afs Subscription
9/26/2023,836677656,15,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/28/2023,821043302,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,636930402,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/27/2023,635626640,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,818573099,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,266230869,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/29/2023,758926717,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/28/2023,775169936,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,784038001,15,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/28/2023,601942243,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,771843320,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,708054441,10,Male,Parwan,English,Hourly Bundle 400MB
9/28/2023,816453400,17,Female,NANGARHAR,Dari,Daily 200MB Data Bundle
9/27/2023,748360315,17,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/27/2023,471091503,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,775515915,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/25/2023,911197817,10,Female,HELMAND,Dari,Hourly Bundle 400MB
9/24/2023,906628613,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/24/2023,911514348,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/24/2023,911514348,10,Male,BAGHLAN,Pashto,Hourly Bundle 400MB
9/24/2023,911514348,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,913933528,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/25/2023,883258830,10,Male,HELMAND,English,Hourly Bundle 400MB
9/30/2023,911524310,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/24/2023,914156673,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/28/2023,910739784,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,915270744,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/27/2023,911437713,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/29/2023,911438348,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/24/2023,910493225,55,Male,Parwan,Dari,Weekly 425MB Data Bundle
9/26/2023,915244248,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/27/2023,915244248,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,913546403,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,906626836,55,Male,KABUL,English,Weekly 425MB Data Bundle
9/29/2023,910446372,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/26/2023,910443332,15,Male,Parwan,Pashto,Daily 200MB Data Bundle
9/28/2023,913932919,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/25/2023,911531130,12,Male,BAGHLAN,Pashto,Hourly Bundle 512MB
9/26/2023,913018340,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,910729529,10,Female,KABUL,Pashto,Hourly Bundle 400MB
9/30/2023,905175151,12,Male,HELMAND,Dari,Hourly Bundle 512MB
9/30/2023,915002941,11,Male,Parwan,Pashto,Hourly Bundle 400MB
9/24/2023,914988800,50,Male,NANGARHAR,Dari,Daily 1GB for 50 Afs Subscription
9/24/2023,910690183,17,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/30/2023,910503446,10,Male,KABUL,English,Hourly Bundle 400MB
9/30/2023,910503446,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,911518523,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/30/2023,911115537,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/24/2023,911397109,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/27/2023,911454408,15,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,910828675,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/28/2023,907945709,11,Female,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,907945709,11,Female,HELMAND,Pashto,Hourly Bundle 400MB
9/30/2023,907945709,11,Female,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,911107478,10,Female,NANGARHAR,Pashto,Hourly Bundle 400MB
9/26/2023,910565354,11,Female,BAGHLAN,English,Hourly Bundle 400MB
9/25/2023,913070156,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/25/2023,904913761,10,Female,KABUL,Pashto,Hourly Bundle 400MB
9/30/2023,911433452,12,Male,HELMAND,Dari,Hourly Bundle 512MB
9/28/2023,911201130,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/25/2023,910564231,17,Male,NANGARHAR,Dari,Daily 200MB Data Bundle
9/27/2023,908218503,10,Female,BAGHLAN,Pashto,Hourly Bundle 400MB
9/25/2023,914997276,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,911492876,15,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,915031523,17,Male,HELMAND,Dari,Daily 200MB Data Bundle
9/26/2023,914066416,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/26/2023,914969459,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/30/2023,910765895,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/27/2023,913189558,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/26/2023,911125896,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,910548326,55,Male,HELMAND,Pashto,Weekly 425MB Data Bundle
9/28/2023,911472736,15,Male,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,910486153,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/26/2023,913803043,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/28/2023,913803043,55,Male,KABUL,Pashto,Weekly 425MB Data Bundle
9/26/2023,913232987,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/27/2023,914983556,15,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/28/2023,910811601,17,Female,Parwan,English,Daily 200MB Data Bundle
9/28/2023,910811601,17,Female,NANGARHAR,Dari,Daily 200MB Data Bundle
9/26/2023,910450931,17,Female,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/30/2023,914942287,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,914029363,15,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/24/2023,910468893,50,Male,HELMAND,Dari,Daily 1GB for 50 Afs Subscription
9/24/2023,907425924,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/26/2023,911556994,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/29/2023,913245789,17,Female,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/26/2023,910944230,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,884591973,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/26/2023,884615582,12,Male,HELMAND,English,Hourly Bundle 512MB
9/26/2023,910484628,10,Female,Parwan,Dari,Hourly Bundle 400MB
9/30/2023,910484628,10,Female,NANGARHAR,Pashto,Hourly Bundle 400MB
9/30/2023,913035201,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,910541146,10,Female,KABUL,Pashto,Hourly Bundle 400MB
9/27/2023,914970015,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,907765676,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/26/2023,907961096,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,695826971,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/30/2023,779717860,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/29/2023,75087526,149,Male,KABUL,Pashto,Weekly 1.5GB for 149 AFN Subs
9/27/2023,136226467,12,Male,KABUL,English,Hourly Bundle 512MB
9/25/2023,564683820,50,Male,HELMAND,Dari,Daily 1GB for 50 Afs Subscription
9/28/2023,679786511,17,Male,Parwan,Pashto,Daily 200MB Data Bundle
9/24/2023,757444857,55,Male,NANGARHAR,Dari,Weekly 425MB Data Bundle
9/28/2023,807779546,50,Male,BAGHLAN,Pashto,Daily 1GB for 50 Afs Subscription
9/24/2023,604508217,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,136262289,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/24/2023,804910471,50,Female,HELMAND,Dari,Daily 1GB for 50 Afs Subscription
9/30/2023,804910471,50,Female,Parwan,Pashto,Daily 1GB for 50 Afs Subscription
9/28/2023,656053298,110,Male,NANGARHAR,Dari,Monthly 1GB 110AFN
9/29/2023,387972265,50,Male,BAGHLAN,Pashto,Daily 1GB for 50 Afs Subscription
9/30/2023,710344546,10,Male,KABUL,English,Hourly Bundle 400MB
9/25/2023,847452314,549,Male,KABUL,Dari,Monthly 6GB for 499AFN
9/26/2023,129255948,50,Male,HELMAND,Pashto,Daily 1GB for 50 Afs Subscription
9/29/2023,825778627,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,670064191,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,755442566,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/25/2023,755442566,15,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,226591230,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/30/2023,826463769,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/29/2023,364535517,12,Male,Parwan,Dari,Hourly Bundle 512MB
9/29/2023,692619002,110,Male,NANGARHAR,Pashto,Monthly 1GB 110AFN
9/26/2023,783937552,17,Male,BAGHLAN,English,Daily 200MB Data Bundle
9/27/2023,751557605,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,508169300,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/27/2023,811550332,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/28/2023,826582604,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/25/2023,784040815,15,Male,NANGARHAR,Dari,Daily 200MB Data Bundle
9/28/2023,216608317,55,Male,BAGHLAN,Pashto,Weekly 425MB Data Bundle
9/30/2023,216608317,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/27/2023,48581974,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/27/2023,802404886,17,Male,HELMAND,Dari,Daily 200MB Data Bundle
9/30/2023,802404886,11,Male,Parwan,Pashto,Hourly Bundle 400MB
9/27/2023,815811150,999,Female,NANGARHAR,English,Monthly 20GB for 999AFN
9/24/2023,778295083,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,778295083,10,Female,KABUL,Pashto,Hourly Bundle 400MB
9/30/2023,253733586,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/25/2023,725391127,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/25/2023,725391127,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/27/2023,166331373,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,849117466,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/30/2023,720890764,999,Male,KABUL,Pashto,Monthly 20GB for 999AFN
9/26/2023,795691306,110,Male,KABUL,Dari,Monthly 1GB 110AFN
9/24/2023,355540901,12,Male,HELMAND,Pashto,Hourly Bundle 512MB
9/25/2023,355540901,15,Male,Parwan,English,Daily 200MB Data Bundle
9/30/2023,679806385,15,Male,NANGARHAR,Dari,Daily 200MB Data Bundle
9/30/2023,244279527,17,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/24/2023,360806771,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/27/2023,360806771,50,Male,KABUL,Pashto,Daily 1GB for 50 Afs Subscription
9/26/2023,697499597,10,Female,HELMAND,Dari,Hourly Bundle 400MB
9/24/2023,435926654,50,Male,Parwan,Pashto,Daily 1GB for 50 Afs Subscription
9/26/2023,770993632,17,Female,NANGARHAR,Dari,Daily 200MB Data Bundle
9/25/2023,810398290,17,Female,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/29/2023,789345003,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,24533856,12,Male,KABUL,Pashto,Hourly Bundle 512MB
9/29/2023,10507509,10,Male,HELMAND,English,Hourly Bundle 400MB
9/30/2023,846600960,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/29/2023,785027072,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/30/2023,846753603,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,727003225,50,Male,KABUL,Pashto,Daily 1GB for 50 Afs Subscription
9/26/2023,716677571,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,673589138,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/28/2023,825170342,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,849526722,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/27/2023,549539235,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/26/2023,825515114,50,Male,KABUL,Pashto,Daily 1GB for 50 Afs Subscription
9/27/2023,699081252,11,Male,KABUL,English,Hourly Bundle 400MB
9/26/2023,599651601,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/30/2023,799244908,11,Male,Parwan,Pashto,Hourly Bundle 400MB
9/27/2023,907961096,17,Female,NANGARHAR,Dari,Daily 200MB Data Bundle
9/29/2023,907961096,17,Female,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/26/2023,907843261,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,909284517,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/24/2023,909175712,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/29/2023,908103285,17,Male,Parwan,Pashto,Daily 200MB Data Bundle
9/29/2023,909310737,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/30/2023,907764660,12,Male,BAGHLAN,Pashto,Hourly Bundle 512MB
9/30/2023,910189553,17,Male,KABUL,English,Daily 200MB Data Bundle
9/29/2023,908063253,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,910183768,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,909304049,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,910263208,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,909268158,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/29/2023,909268158,12,Male,KABUL,Pashto,Hourly Bundle 512MB
9/26/2023,907957101,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/30/2023,907767025,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/26/2023,907903131,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/29/2023,905678348,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/28/2023,907930062,10,Male,BAGHLAN,English,Hourly Bundle 400MB
9/25/2023,912349005,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/29/2023,911321124,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,910048017,11,Male,HELMAND,Dari,Hourly Bundle 400MB
9/29/2023,907854926,12,Female,Parwan,Pashto,Hourly Bundle 512MB
9/26/2023,907911584,15,Male,NANGARHAR,Dari,Daily 200MB Data Bundle
9/29/2023,885193110,11,Female,BAGHLAN,Pashto,Hourly Bundle 400MB
9/29/2023,912210996,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,907912320,17,Female,KABUL,Pashto,Daily 200MB Data Bundle
9/28/2023,909309735,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/25/2023,910262595,17,Male,Parwan,Pashto,Daily 200MB Data Bundle
9/28/2023,910262595,11,Male,NANGARHAR,English,Hourly Bundle 400MB
9/27/2023,907774826,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/27/2023,907774826,11,Male,KABUL,Pashto,Hourly Bundle 400MB
9/25/2023,910236044,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,910188851,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/28/2023,205842646,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/26/2023,804172151,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/29/2023,804172151,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/30/2023,841524845,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,804944080,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,271087664,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/26/2023,846459236,10,Female,Parwan,English,Hourly Bundle 400MB
9/26/2023,846459236,10,Female,NANGARHAR,Dari,Hourly Bundle 400MB
9/30/2023,846459236,10,Female,BAGHLAN,Pashto,Hourly Bundle 400MB
9/29/2023,21628736,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,846541281,55,Male,KABUL,Pashto,Weekly 425MB Data Bundle
9/26/2023,784413699,11,Male,HELMAND,Dari,Hourly Bundle 400MB
9/26/2023,446212246,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/27/2023,695845713,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/25/2023,784249163,17,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/29/2023,491776515,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,816894425,15,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/26/2023,493539844,549,Male,HELMAND,English,Monthly 6GB for 499AFN
9/30/2023,821328270,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,560645645,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/26/2023,707593059,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,538567593,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/24/2023,538567593,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,834612977,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,340645676,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/27/2023,830016125,55,Male,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/25/2023,817996767,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/26/2023,846705545,12,Male,KABUL,Pashto,Hourly Bundle 512MB
9/24/2023,617291243,15,Male,KABUL,English,Daily 200MB Data Bundle
9/25/2023,821480498,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/27/2023,821480498,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/29/2023,718041063,12,Male,NANGARHAR,Dari,Hourly Bundle 512MB
9/26/2023,669880185,15,Male,BAGHLAN,Pashto,Daily 200MB Data Bundle
9/29/2023,300280510,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,487228369,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/28/2023,732283252,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/24/2023,155582432,15,Female,Parwan,Pashto,Daily 200MB Data Bundle
9/24/2023,679887467,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/27/2023,811725808,10,Male,BAGHLAN,Pashto,Hourly Bundle 400MB
9/27/2023,811725808,10,Male,KABUL,English,Hourly Bundle 400MB
9/26/2023,664175476,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,907983521,55,Male,HELMAND,Pashto,Weekly 425MB Data Bundle
9/27/2023,912218158,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,908099272,50,Male,NANGARHAR,Pashto,Daily 1GB for 50 Afs Subscription
9/24/2023,909295889,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,912226305,17,Female,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,905904779,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/30/2023,909286746,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/27/2023,911367724,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,912348355,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,884618660,999,Male,BAGHLAN,English,Monthly 20GB for 999AFN
9/27/2023,909302566,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,905206753,12,Male,KABUL,Pashto,Hourly Bundle 512MB
9/29/2023,911065920,10,Male,HELMAND,Dari,Hourly Bundle 400MB
9/30/2023,911065920,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/27/2023,913025350,11,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/27/2023,907774825,12,Male,BAGHLAN,Pashto,Hourly Bundle 512MB
9/29/2023,910972197,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,911509612,55,Male,KABUL,Pashto,Weekly 425MB Data Bundle
9/25/2023,913038068,17,Male,HELMAND,Dari,Daily 200MB Data Bundle
9/30/2023,909312176,10,Male,Parwan,Pashto,Hourly Bundle 400MB
9/29/2023,913937758,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/27/2023,915115364,50,Male,BAGHLAN,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,905811002,50,Male,KABUL,Pashto,Daily 1GB for 50 Afs Subscription
9/25/2023,906633231,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,910985288,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,907887906,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/25/2023,906627534,55,Female,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/26/2023,913178842,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,913178842,11,Male,KABUL,Pashto,Hourly Bundle 400MB
9/30/2023,911481501,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,914055825,11,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/29/2023,910531073,10,Male,Parwan,English,Hourly Bundle 400MB
9/29/2023,911422052,11,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/24/2023,907861319,10,Female,BAGHLAN,Pashto,Hourly Bundle 400MB
9/24/2023,911057945,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,911057945,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/27/2023,909319769,110,Male,HELMAND,Dari,Monthly 1GB 110AFN
9/25/2023,910999933,15,Female,Parwan,Pashto,Daily 200MB Data Bundle
9/28/2023,913197810,17,Male,NANGARHAR,Dari,Daily 200MB Data Bundle
9/30/2023,913027036,10,Male,BAGHLAN,Pashto,Hourly Bundle 400MB
9/24/2023,913025011,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,913025011,11,Male,KABUL,Pashto,Hourly Bundle 400MB
9/28/2023,914994031,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/25/2023,910503044,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/27/2023,910503044,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,905812337,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/30/2023,913200951,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/27/2023,910765077,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/24/2023,910997796,50,Male,HELMAND,Pashto,Daily 1GB for 50 Afs Subscription
9/30/2023,910941797,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/29/2023,911126626,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/25/2023,911532817,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/25/2023,911532817,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/28/2023,911532817,10,Male,KABUL,English,Hourly Bundle 400MB
9/26/2023,925442696,17,Female,HELMAND,Dari,Daily 200MB Data Bundle
