ACTIVATION_DATE,SUBSCRIPTION_ID,REVENUE,GENDER,PROVINCE,Language,BUNDLE_NAME
9/27/2023,870160689.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,801684999.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/24/2023,933975196.0,50,Male,HELMAND,Pashto,Daily 1GB for 50 Afs Subscription
9/27/2023,937879804.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,934566603.0,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/27/2023,864175785.0,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,798839536.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,625545557.0,110,Female,Herat,Pashto,Monthly 1GB 110AFN
9/28/2023,848507866.0,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/27/2023,927625072.0,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/30/2023,910941797.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,742086942.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,925963685.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,909494591.0,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/25/2023,717320624.0,15,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,802404886.0,11,Male,Parwan,Pashto,Hourly Bundle 400MB
9/25/2023,934209168.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,875919435.0,55,Male,NANGARHAR,English,Weekly 425MB Data Bundle
9/26/2023,851620149.0,110,Male,BAGHLAN,Dari,Monthly 1GB 110AFN
9/27/2023,932544473.0,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/27/2023,934355161.0,549,Male,HELMAND,Pashto,Monthly 6GB for 499AFN
9/30/2023,910902092.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,940302835.0,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/27/2023,546767613.0,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/26/2023,937962336.0,17,Male,Herat,English,Daily 200MB Data Bundle
9/29/2023,853862245.0,50,Male,HELMAND,Pashto,Daily 1GB for 50 Afs Subscription
9/28/2023,765759029.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,937906315.0,12,Male,NANGARHAR,English,Hourly Bundle 512MB
9/30/2023,930248704.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/25/2023,775515915.0,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/30/2023,856193535.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,927297398.0,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/27/2023,815811150.0,999,Female,NANGARHAR,English,Monthly 20GB for 999AFN
9/28/2023,809518981.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/29/2023,878393522.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/30/2023,687133961.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/25/2023,681337003.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,860530743.0,11,Male,Herat,English,Hourly Bundle 400MB
9/29/2023,593268754.0,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/29/2023,929497020.0,17,Male,Herat,English,Daily 200MB Data Bundle
9/24/2023,854111712.0,55,Male,Herat,Pashto,Weekly 425MB Data Bundle
9/29/2023,937988655.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,937776915.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,934448907.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,916749125.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,932052388.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/26/2023,859426948.0,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,659625782.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/25/2023,938011952.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/26/2023,795396185.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/28/2023,580891663.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,929671296.0,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/24/2023,438708714.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,840877265.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,813421152.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/24/2023,931859349.0,15,Male,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,709583211.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/28/2023,863712697.0,15,Female,KABUL,Pashto,Daily 200MB Data Bundle
9/28/2023,777850271.0,55,Male,HELMAND,Pashto,Weekly 425MB Data Bundle
9/26/2023,871593464.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,71934203.0,15,Male,Herat,Pashto,Daily 200MB Data Bundle
9/29/2023,926045629.0,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,870008826.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/24/2023,779617482.0,55,Male,NANGARHAR,English,Weekly 425MB Data Bundle
9/26/2023,871177155.0,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/25/2023,516029915.0,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/25/2023,53018908.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,907957101.0,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/30/2023,859083877.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/25/2023,777734034.0,17,Female,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,887763920.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/26/2023,861154846.0,50,Male,NANGARHAR,English,Daily 1GB for 50 Afs Subscription
9/30/2023,413420637.0,549,Male,KABUL,Dari,Monthly 6GB for 499AFN
9/27/2023,927749561.0,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/24/2023,891759209.0,110,Male,Herat,Pashto,Monthly 1GB 110AFN
9/26/2023,898017945.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,868265581.0,10,Male,GHOR,Pashto,Hourly Bundle 400MB
9/27/2023,609716162.0,999,Male,KABUL,Dari,Monthly 20GB for 999AFN
9/28/2023,169787264.0,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/30/2023,934108078.0,50,Male,BAGHLAN,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,863699488.0,15,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,757265565.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,847390091.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,631043252.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/26/2023,920243644.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,917936433.0,12,Male,NANGARHAR,Pashto,Hourly Bundle 512MB
9/24/2023,853025806.0,55,Male,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/26/2023,877990827.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,935947076.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/28/2023,765827659.0,10,Female,HELMAND,English,Hourly Bundle 400MB
9/28/2023,659625782.0,15,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,712096945.0,549,Male,NANGARHAR,Pashto,Monthly 6GB for 499AFN
9/24/2023,911514348.0,10,Male,BAGHLAN,Pashto,Hourly Bundle 400MB
9/26/2023,747385514.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,608090716.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,542300179.0,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/29/2023,300280510.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,927636795.0,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/29/2023,793430157.0,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/24/2023,929671296.0,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,851168865.0,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/29/2023,347524318.0,50,Male,NANGARHAR,Pashto,Daily 1GB for 50 Afs Subscription
9/24/2023,888278205.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/30/2023,769983762.0,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/28/2023,861333833.0,17,Male,PARWAN,Pashto,Daily 200MB Data Bundle
9/30/2023,853368471.0,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/25/2023,12028908.0,15,Male,Herat,English,Daily 200MB Data Bundle
9/30/2023,746411289.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/24/2023,874250205.0,12,Male,BAGHLAN,Dari,Hourly Bundle 512MB
9/29/2023,935893033.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,908024904.0,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,920243467.0,55,Male,HELMAND,Pashto,Weekly 425MB Data Bundle
9/25/2023,728225889.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/25/2023,779446308.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/30/2023,363816142.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/25/2023,889252022.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,589235109.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,936057388.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,685781989.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/29/2023,756422104.0,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/25/2023,863302081.0,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/29/2023,935243833.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,856708644.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,835262322.0,12,Male,HELMAND,English,Hourly Bundle 512MB
9/30/2023,765107225.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/30/2023,786019787.0,10,Male,Herat,English,Hourly Bundle 400MB
9/24/2023,825073762.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/25/2023,937507309.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,876022752.0,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,551634014.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/30/2023,770963027.0,10,Female,Herat,Pashto,Hourly Bundle 400MB
9/27/2023,495353539.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,517489532.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,372527231.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,719586603.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/25/2023,928724364.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/29/2023,722370965.0,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/29/2023,929667469.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/29/2023,885761681.0,55,Male,Parwan,Dari,Weekly 425MB Data Bundle
9/30/2023,849005699.0,50,Male,NANGARHAR,Pashto,Daily 1GB for 50 Afs Subscription
9/27/2023,917002414.0,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,73924603.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/27/2023,926071904.0,55,Male,NANGARHAR,Pashto,Weekly 425MB Data Bundle
9/27/2023,898861759.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/30/2023,810408597.0,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,934213110.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,486982500.0,15,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/24/2023,835173534.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,931901082.0,17,Female,Herat,English,Daily 200MB Data Bundle
9/27/2023,425859909.0,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,917846787.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/28/2023,861333833.0,17,Male,PARWAN,Pashto,Daily 200MB Data Bundle
9/25/2023,613672613.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/27/2023,593446254.0,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,621210412.0,15,Male,Herat,Pashto,Daily 200MB Data Bundle
9/29/2023,932403506.0,15,Female,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/30/2023,737475662.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,869911303.0,11,Female,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,937669218.0,12,Male,HELMAND,Pashto,Hourly Bundle 512MB
9/26/2023,932580215.0,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,897763717.0,10,Male,NANGARHAR,English,Hourly Bundle 400MB
9/25/2023,932469401.0,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/30/2023,934213110.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,872453713.0,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/29/2023,874139065.0,17,Female,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,942112839.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/28/2023,919809884.0,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/30/2023,869912261.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/29/2023,931939814.0,15,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/30/2023,846460128.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,931800056.0,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/26/2023,228122644.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,873816754.0,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/29/2023,825289284.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/26/2023,919370166.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/25/2023,864353800.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/28/2023,935445338.0,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/29/2023,909841331.0,15,Male,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,824790356.0,55,Male,Parwan,Dari,Weekly 425MB Data Bundle
9/25/2023,859243699.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,865822416.0,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/26/2023,810557307.0,15,Female,KABUL,Dari,Daily 200MB Data Bundle
9/29/2023,927667512.0,110,Male,KABUL,English,Monthly 1GB 110AFN
9/25/2023,864179847.0,12,Female,BALKH,Pashto,Hourly Bundle 512MB
9/26/2023,942007125.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/29/2023,861333833.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/30/2023,877797462.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/30/2023,322657693.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/25/2023,487057864.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/24/2023,899126125.0,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/27/2023,925999056.0,15,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,876497818.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,258529888.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/27/2023,875913355.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/30/2023,805613339.0,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/28/2023,907780565.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/25/2023,875498300.0,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/28/2023,615613113.0,55,Female,Herat,Pashto,Weekly 425MB Data Bundle
9/28/2023,925384539.0,11,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/28/2023,855241176.0,50,Male,HELMAND,Pashto,Daily 1GB for 50 Afs Subscription
9/24/2023,911280408.0,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/29/2023,821037582.0,10,Female,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,836291405.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/28/2023,602065815.0,10,Male,BAGHLAN,Pashto,Hourly Bundle 400MB
9/26/2023,781066792.0,15,Male,Herat,Pashto,Daily 200MB Data Bundle
9/28/2023,931871684.0,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/29/2023,859352779.0,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/29/2023,851932136.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/28/2023,494000367.0,50,Male,Herat,English,Daily 1GB for 50 Afs Subscription
9/29/2023,788818774.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/24/2023,910216673.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/27/2023,889263345.0,11,Male,NANGARHAR,English,Hourly Bundle 400MB
9/26/2023,668715768.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/26/2023,52626233.0,15,Male,KABUL,Dari,Daily 200MB Data Bundle
9/30/2023,899469312.0,50,Male,KABUL,Dari,Daily 1GB for 50 Afs Subscription
9/30/2023,864376661.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,899461397.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/28/2023,74774044.0,10,Male,Herat,English,Hourly Bundle 400MB
9/24/2023,920179758.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/27/2023,910686023.0,17,Female,KABUL,Dari,Daily 200MB Data Bundle
9/30/2023,891752246.0,10,Female,HELMAND,Pashto,Hourly Bundle 400MB
9/25/2023,613530423.0,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,910950763.0,17,Female,HELMAND,Pashto,Daily 200MB Data Bundle
9/28/2023,777693760.0,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,911108496.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/29/2023,754316733.0,999,Male,HELMAND,English,Monthly 20GB for 999AFN
9/28/2023,487228369.0,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/30/2023,795209981.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/27/2023,908024370.0,10,Female,HELMAND,Pashto,Hourly Bundle 400MB
9/25/2023,469621710.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/26/2023,508389867.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/25/2023,806624517.0,50,Male,BAGHLAN,Dari,Daily 1GB for 50 Afs Subscription
9/29/2023,603465496.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,572630411.0,11,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/28/2023,786781168.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/29/2023,520035220.0,50,Female,HELMAND,English,Daily 1GB for 50 Afs Subscription
9/26/2023,835058622.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/29/2023,863709269.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,918558452.0,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/28/2023,599423066.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,746378785.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/27/2023,669952551.0,11,Female,Parwan,Dari,Hourly Bundle 400MB
9/28/2023,433543426.0,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/30/2023,625504106.0,10,Male,NANGARHAR,Dari,Hourly Bundle 400MB
9/27/2023,937928965.0,12,Male,KABUL,Dari,Hourly Bundle 512MB
9/26/2023,855216108.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/30/2023,899356687.0,12,Male,NANGARHAR,Pashto,Hourly Bundle 512MB
9/30/2023,863489201.0,10,Male,GHOR,Dari,Hourly Bundle 400MB
9/29/2023,136209515.0,12,Male,HELMAND,English,Hourly Bundle 512MB
9/26/2023,273382087.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/29/2023,919644360.0,55,Male,HELMAND,Pashto,Weekly 425MB Data Bundle
9/26/2023,826618758.0,12,Female,BAGHLAN,Dari,Hourly Bundle 512MB
9/24/2023,911024705.0,55,Male,BAGHLAN,Dari,Weekly 425MB Data Bundle
9/27/2023,932265792.0,15,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,767360197.0,17,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/28/2023,944211231.0,110,Male,Herat,Pashto,Monthly 1GB 110AFN
9/25/2023,917873955.0,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/25/2023,907432562.0,10,Male,HELMAND,English,Hourly Bundle 400MB
9/25/2023,837665369.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/25/2023,615276172.0,10,Male,HELMAND,English,Hourly Bundle 400MB
9/25/2023,910678170.0,15,Male,Herat,Pashto,Daily 200MB Data Bundle
9/24/2023,924264163.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,865807347.0,11,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,855171811.0,55,Male,KABUL,Dari,Weekly 425MB Data Bundle
9/30/2023,546829441.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,815958036.0,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,864391331.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/29/2023,910644834.0,11,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/24/2023,906628428.0,10,Female,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,919862356.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,907534572.0,55,Male,Parwan,Dari,Weekly 425MB Data Bundle
9/29/2023,629662935.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,934126220.0,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/30/2023,599855199.0,17,Male,NANGARHAR,English,Daily 200MB Data Bundle
9/24/2023,889743991.0,110,Male,NANGARHAR,Pashto,Monthly 1GB 110AFN
9/25/2023,778510290.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/25/2023,801132146.0,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/30/2023,664222721.0,55,Male,HELMAND,Pashto,Weekly 425MB Data Bundle
9/25/2023,859430815.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/30/2023,865670438.0,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/26/2023,927531776.0,10,Female,NANGARHAR,English,Hourly Bundle 400MB
9/28/2023,853515379.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/29/2023,620935687.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/26/2023,171535604.0,11,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,538567593.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/26/2023,666672099.0,15,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/27/2023,926000996.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/24/2023,25750530.0,10,Female,BAGHLAN,Dari,Hourly Bundle 400MB
9/28/2023,593390903.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/24/2023,639061970.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,776999511.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,927300669.0,50,Male,KABUL,Pashto,Daily 1GB for 50 Afs Subscription
9/28/2023,779675161.0,10,Female,Herat,Pashto,Hourly Bundle 400MB
9/29/2023,118832255.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/26/2023,905453230.0,50,Female,BAGHLAN,Dari,Daily 1GB for 50 Afs Subscription
9/29/2023,863709269.0,17,Male,KABUL,Pashto,Daily 200MB Data Bundle
9/29/2023,939184960.0,11,Male,Parwan,Dari,Hourly Bundle 400MB
9/30/2023,925354881.0,10,Male,KABUL,Pashto,Hourly Bundle 400MB
9/26/2023,919788912.0,17,Male,Parwan,Dari,Daily 200MB Data Bundle
9/28/2023,917612220.0,10,Male,Herat,English,Hourly Bundle 400MB
9/30/2023,860709572.0,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/24/2023,868946810.0,17,Male,NANGARHAR,Pashto,Daily 200MB Data Bundle
9/28/2023,807152954.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/30/2023,927409212.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/29/2023,740921441.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/27/2023,820622782.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
9/25/2023,934211420.0,17,Male,Herat,Pashto,Daily 200MB Data Bundle
9/26/2023,889447550.0,50,Male,Parwan,Dari,Daily 1GB for 50 Afs Subscription
9/30/2023,831587967.0,15,Male,HELMAND,English,Daily 200MB Data Bundle
9/27/2023,915736006.0,110,Male,KABUL,Dari,Monthly 1GB 110AFN
9/26/2023,934220655.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,751736714.0,10,Male,NANGARHAR,Pashto,Hourly Bundle 400MB
9/26/2023,811477768.0,50,Male,HELMAND,English,Daily 1GB for 50 Afs Subscription
9/28/2023,857289888.0,10,Male,BAGHLAN,Dari,Hourly Bundle 400MB
9/24/2023,909683868.0,10,Male,HELMAND,Pashto,Hourly Bundle 400MB
9/25/2023,936082433.0,10,Male,Herat,Pashto,Hourly Bundle 400MB
9/25/2023,692680329.0,10,Female,HELMAND,English,Hourly Bundle 400MB
9/30/2023,937577572.0,55,Male,Herat,English,Weekly 425MB Data Bundle
9/25/2023,335717060.0,15,Male,HELMAND,Pashto,Daily 200MB Data Bundle
9/26/2023,372568073.0,10,Male,Herat,English,Hourly Bundle 400MB
9/29/2023,853620341.0,17,Female,Parwan,Dari,Daily 200MB Data Bundle
9/26/2023,864339737.0,10,Male,PARWAN,Pashto,Hourly Bundle 400MB
9/28/2023,897857896.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/25/2023,462436844.0,17,Male,BAGHLAN,Dari,Daily 200MB Data Bundle
9/24/2023,573802736.0,17,Male,HELMAND,English,Daily 200MB Data Bundle
9/24/2023,865840797.0,10,Male,KABUL,Dari,Hourly Bundle 400MB
9/24/2023,810647433.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/27/2023,915026045.0,17,Male,KABUL,Dari,Daily 200MB Data Bundle
9/25/2023,909249899.0,15,Male,KABUL,Dari,Daily 200MB Data Bundle
9/28/2023,863185590.0,10,Male,Parwan,Dari,Hourly Bundle 400MB
